動画ID,あぶない,あらい,いい,うい,うまい,うるさい,うれしい,ええ,おいしい,おおい,おかしい,おもい,おもしろい,おもたい,おもろい,かっこいい,かっこいー,かっこよい,からい,かるい,かわいい,かわゆい,くい,くさい,こい,こわい,すい,すごい,すっごい,すばらしい,せつない,っぽい,つらい,でかい,とおい,ない,なつかしい,なるい,はやい,ひどい,ほしい,ぽい,まるい,やすい,やばい,よい,わるい,わろい,イイ,カッコイイ,上手い,低い,優しい,凄い,切ない,危ない,可愛い,多い,大きい,嬉しい,小さい,少ない,弱い,強い,怖い,恋しい,悪い,悲しい,惜しい,懐かしい,新しい,早い,明るい,格好いい,楽しい,欲しい,気持ちいい,汚い,深い,激しい,無い,熱い,珍しい,痛い,眩しい,短い,素晴らしい,美しい,美味しい,良い,赤い,軽い,近い,遅い,重い,長い,難しい,面白い,高い,黒い
sm16070272,0.0,0.0,0.16475832014252634,0.0,0.0,0.0,0.0,0.5788266108506807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770926562389475,0.0,0.46468790709226604,0.0,0.0,0.23630354345470655,0.0,0.0,0.0,0.0,0.0,0.0,0.22746393351630878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873602914432191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16076097,0.0,0.0,0.20254415882096177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09683254517696499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662202950230765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019742243481627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39808056359379373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16079453,0.0,0.0,0.5585625709033932,0.2541499260817417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878795393317773,0.0,0.0,0.0,0.0,0.3204458861475709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21586430764044087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40950920482718545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3943152269521048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34007601481498767,0.0,0.0
sm16085344,0.0,0.0,0.5166812285341946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7133257034592189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735049618164585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16137694,0.0,0.0,0.10455581271091398,0.0,0.0,0.0,0.0,0.09183100231879565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747301900839777,0.0,0.0,0.0,0.0,0.0,0.0,0.07217443225521314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15914476714292608,0.0,0.0
sm16187258,0.0,0.0,0.3814222256311802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20348958218074395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632941380367335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3467296838973364,0.11651627503210002,0.0,0.0,0.13977090303949322,0.0,0.0,0.0,0.0,0.7035530838624058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2448500825727412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370596974403184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16350087987753978,0.0
sm16201802,0.0,0.0,0.7652380436396437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14299857309096065,0.0,0.0,0.0,0.0,0.24389725797151063,0.0,0.0,0.0,0.0,0.0,0.22248641464582816,0.11738679171071213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15584249398890485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116849879778097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30824389199573615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23398225793491362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16229812,0.0,0.0,0.6320480343981512,0.0,0.0,0.0,0.0,0.31721460806439417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38850461182692253,0.22202826057713507,0.0,0.0,0.0,0.0,0.0,0.12465716186254441,0.0,0.0,0.0,0.34894827352541263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19276542539096903,0.0,0.0,0.0,0.1641598960403325,0.16549462435359086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2661917274338734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16231559,0.0,0.0,0.4620568638857126,0.0,0.0,0.0,0.0,0.035288949333668995,0.0,0.1721081017109567,0.0,0.0,0.0,0.0,0.0,0.84466647899767,0.07351540261154749,0.05666065692884299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052567466212174875,0.0,0.0,0.05753788600840794,0.0,0.0776384039792381,0.0,0.0,0.0,0.06913412239894663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07304871978419966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044467192568022194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592256859781747,0.0,0.07653898790963479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16253955,0.0,0.0,0.3097010964851742,0.0,0.0,0.0,0.0,0.18133958869793748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680987945551129,0.0,0.0,0.0,0.0,0.14806225759028194,0.0,0.0,0.0,0.0,0.0,0.0,0.14252356534486696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22850389606651253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15217173843977927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16238717,0.0,0.0,0.30537581242363554,0.038596710456018264,0.0,0.06208302648861019,0.0,0.11920466723490496,0.0,0.07267179024975774,0.0,0.23750982969191284,0.11590084469902205,0.0,0.0,0.1141299907813691,0.0,0.0,0.0,0.0,0.024332403465822855,0.041717506454604106,0.0,0.0,0.04000688521052354,0.2791199618545943,0.0,0.3044883441154848,0.0,0.0,0.0,0.03278243007281952,0.0,0.0,0.0,0.17514923674592425,0.0,0.0,0.14083105612404306,0.0,0.0,0.0,0.0,0.0,0.3084445874073999,0.0,0.0,0.0,0.07460263228978309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031095244550072378,0.08839935009660176,0.0,0.0,0.0,0.0,0.0,0.06534428940169303,0.6234621479857676,0.0,0.0,0.0,0.0,0.051044955849566864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11009405999483764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07502325432707843,0.0,0.0,0.0,0.0,0.19853912438024635,0.0,0.0,0.10329190867149046,0.0,0.0
sm16258483,0.0,0.0,0.1731511150072487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7450225638489972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914523582460373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2552335766563927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm1632617,0.0,0.0,0.3077161964818064,0.23335508160861004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35899513867742894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26839755492838996,0.4248303599956562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18800134114772427,0.0,0.0,0.22552314874135787,0.0,0.0,0.0,0.0,0.22703939565234085,0.0,0.0,0.0,0.2672305141062101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328134451249929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866930791408479,0.0,0.0,0.0
sm16352396,0.0,0.0,0.2835746520325686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40671509063253225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684286106389971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16353783,0.0,0.0,0.584110248350399,0.024161300025030485,0.025230396544267727,0.019431793690844634,0.0,0.16789810102182112,0.0,0.125103240504099,0.016997677123863884,0.0,0.018138301482444674,0.0,0.0,0.06251407961908495,0.0,0.014976700891468154,0.0,0.0,0.525501682047564,0.0652872471408162,0.015288323650056954,0.0,0.0,0.0,0.0,0.40320881695696464,0.07144528965115597,0.015208572497800594,0.0,0.09234718545475461,0.0,0.0204525588126973,0.0,0.137052912287552,0.0,0.0,0.0,0.0,0.011336506384359617,0.01300632753715228,0.0,0.0688733352068145,0.15446751040483858,0.04866357288285721,0.0,0.0,0.09340156506158512,0.0,0.015795643273758632,0.0,0.0,0.05876845404483587,0.0,0.0,0.11679257491885732,0.0,0.0,0.031770907287433016,0.0,0.0,0.0,0.0,0.0,0.0,0.01616502265402768,0.0,0.0,0.015976912002011213,0.0,0.0,0.23074786031694522,0.0,0.0,0.03996369811974114,0.0,0.0,0.044079681398396804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058450874961597135,0.015976912002011213,0.0,0.10958287503986379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01616502265402768,0.027314766051832425,0.0
sm16386722,0.0,0.0,0.857164122661157,0.0,0.0,0.0,0.0,0.0,0.0,0.20398357956796698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731960085965873,0.0,0.0,0.0,0.0,0.0,0.0,0.13148816523829693,0.0,0.272777024023652,0.0,0.0,0.0,0.0,0.0,0.1638763732448898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17456345217493044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16387915,0.0,0.0,0.7604777406808446,0.0,0.0,0.0,0.0,0.07857940272131514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07523418936706817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12351871666773395,0.0,0.0,0.0,0.17288073258400996,0.0,0.0,0.0,0.15394388748741764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48798206338683797,0.08199161327812302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901698686605795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13699486869790506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19782052672866873,0.0,0.0,0.0,0.0,0.0,0.0,0.16864554906196108,0.0,0.0,0.0
sm16405963,0.0,0.041788848907791123,0.2522743636814832,0.04990722710623163,0.052115537202492165,0.04013802816097428,0.03717617407244577,0.03853420621554248,0.04766293973082795,0.04698389444799908,0.17555076333232253,0.038388818860301405,0.07493241923802667,0.0,0.044312527037358426,0.0,0.0,0.09280696137024107,0.0,0.0,0.6764514277622443,0.026971276105357454,0.34737270910719636,0.0,0.0775959666934469,0.03609142634586329,0.08610254576136606,0.10600064629861872,0.0,0.0,0.0,0.021194554709561428,0.0,0.0,0.042725456221979964,0.15098372603062052,0.0,0.0,0.0,0.03976360213345145,0.0,0.0,0.0,0.02845275029215464,0.2592409827031952,0.020103752539386347,0.0,0.0,0.04823222586095216,0.0,0.09788174750561636,0.0,0.0,0.09711300566308198,0.0,0.0,0.28145253555140887,0.02857605213753696,0.0,0.0,0.0,0.03717617407244577,0.0,0.042246505631377156,0.0,0.0,0.0,0.0,0.0,0.03300167519606162,0.0,0.15873374350914793,0.0,0.0,0.11239862885704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042246505631377156,0.0,0.0,0.030183817595124375,0.0,0.15109239682706582,0.032336111443285416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03339023380100263,0.02821049014933266,0.0
sm16409992,0.0,0.0,0.4268767350024183,0.0,0.5070659290371506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122451662057864,0.0,0.0,0.0,0.0,0.0,0.0,0.29467119228410504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314619042047489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16475295,0.0,0.0,0.48573400572180375,0.0,0.0,0.0,0.0,0.42661846767990125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084568407671522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353001156133922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41789135011301387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579983518408837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16448432,0.0,0.0,0.5651995861655509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633706609375019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307295029355041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27864635788847464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13885550385252346,0.0,0.35889359675702265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16493013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921143650950017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38922278236823815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16527005,0.0,0.0,0.29618817431674926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089148707805517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096389159280927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428746485263776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365964786944991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16496406,0.0,0.0,0.22550904382202885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113358652047847,0.0,0.0,0.9231552687341725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16559290,0.0,0.0,0.25139917413287566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014190545551044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26835577578819125,0.0,0.0,0.0,0.22853297558866137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16366329,0.0,0.0,0.27894332354012136,0.1586514849716332,0.01840794932403103,0.0,0.026262307370179542,0.1497191295853901,0.0,0.06638152032734157,0.0,0.0,0.0,0.0,0.0,0.07818840994189641,0.0,0.0,0.0,0.0,0.6779008588713269,0.15242621618126645,0.11154271257919364,0.0,0.01827199973131832,0.0,0.06082528873824967,0.07488187324244647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17332120154226213,0.0,0.0,0.0,0.0,0.033084194244621654,0.018978680559029425,0.0,0.0,0.14087323690853382,0.12781676638082073,0.032160276988808294,0.0,0.017036308500167758,0.0,0.0,0.0,0.0,0.034301695481033366,0.026262307370179542,0.0,0.44025775086727137,0.020186936482485086,0.0,0.0,0.0,0.0,0.0,0.0,0.023729040931614705,0.20931274026421962,0.1887024913398032,0.060364956417849495,0.0,0.02331332256086516,0.0,0.022426806771094022,0.03367045707656909,0.0,0.0,0.0,0.0,0.03367045707656909,0.032160276988808294,0.029844133881156424,0.025141155379377902,0.0,0.027349865345385572,0.0,0.0,0.0,0.0,0.0,0.0,0.011421574692235033,0.0,0.0,0.0,0.03130363019972638,0.022669265604172754,0.02862913424702225,0.0,0.0,0.019928693090403734,0.0
sm16588541,0.0,0.0,0.8196574920063673,0.0,0.0,0.0,0.0,0.0,0.0,0.35110429458496967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526448609250111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16583264,0.0,0.0,0.8170782036160088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13762844390974693,0.0,0.0,0.24172525901335778,0.1963120954319584,0.16715597348124303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139426800111788,0.0,0.0,0.0,0.1726387869654525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17766822615805053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606070015191949,0.0,0.0,0.0,0.0,0.0,0.0,0.23578535335298312,0.0,0.0,0.0,0.0,0.0,0.0
sm16659931,0.0,0.0,0.7668427607469548,0.07423806121645816,0.07752296942749043,0.0,0.0,0.08598067632172253,0.0,0.03494477087249993,0.0,0.0,0.0,0.0,0.0,0.493922294668376,0.05970617011800008,0.0,0.0,0.0,0.04680166876132448,0.0,0.0469749353658184,0.0,0.07695043329464761,0.0,0.04269312237764084,0.20272913313838767,0.0,0.0,0.0,0.03152735067077141,0.0,0.0,0.0,0.08422181324478893,0.0,0.07833513757035204,0.0,0.0,0.034832573333015274,0.0,0.0,0.12697221266988562,0.059327149623097666,0.0,0.0,0.0,0.03587323062899948,0.0,0.04853372670741253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09761935647764852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057590412101156535,0.0,0.0,0.0,0.0,0.0,0.0,0.19240261260911376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04966868256724219,0.0,0.0
