動画ID,ccc,gumi,wktk,wr,www,yyy,いい,いいね,ええ,かっこいい,かわいい,きた,ここ,これ,さん,すごい,ない,やばい,ダイヤ,ハート,ミク,リン,レン,中毒,乖離,可愛い,大好き,好き,愛愛愛,最高
sm11879325,0.0,0.0,0.9922541097178923,0.0,0.0,0.0,0.01518785563615152,0.0,0.00709828377624937,0.012356821468092374,0.0,0.08019228200131,0.0,0.009328120755505655,0.012231666747865182,0.0055597007899225465,0.0,0.027279396377739216,0.0,0.0,0.0,0.0,0.0,0.0840455041995977,0.0,0.0,0.013677988159556594,0.016029791487479243,0.0,0.006916677521112153
sm11964950,0.0,0.0,0.0,0.0,0.0,0.0,0.47690374758001375,0.17341618392996927,0.06858107233077172,0.8058634497807876,0.12729376488656846,0.035217685042937055,0.16706614454862523,0.06759371818692614,0.059088988860098744,0.05371583526808435,0.03341322890972504,0.03294546814226648,0.0,0.0,0.0,0.0,0.09961626026200762,0.0,0.0,0.03285350320146644,0.03303795413366957,0.12906174742411686,0.0,0.03341322890972504
sm12041264,0.0,0.0,0.0,0.0,0.11000660429646511,0.0,0.42272286585023466,0.48937654285019,0.11289496903309815,0.39305922979735275,0.3352721129973364,0.2318948553713898,0.0,0.07417975506653052,0.19453908610188872,0.17684901542306183,0.11000660429646511,0.10846659229133238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16996435294600182,0.0,0.3300198128893953
sm11970630,0.0,0.5392208711541231,0.0,0.0,0.02213233575091971,0.0,0.3401920986988968,0.1066629880355028,0.0794970703189568,0.46459481714404377,0.08431715327722127,0.04665515157761748,0.04426467150183942,0.21640230789343481,0.02935463100933864,0.08895106370192166,0.05533083937729928,0.09820124656753565,0.0,0.03570938120159311,0.01180606655921433,0.015341374332505639,0.0,0.46316250878414505,0.0,0.01088079163814573,0.06565128099879985,0.2222694080001018,0.0,0.09959551087913869
sm12090023,0.0,0.0,0.0,0.0,0.0,0.0,0.5996826306828642,0.4049726298703112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462010531062158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219506145259946,0.0,0.0
sm12183265,0.0,0.34874168060636246,0.0,0.0,0.0,0.0,0.1257254897903012,0.5094232812859704,0.0,0.4091604420124404,0.0,0.0,0.0,0.30887376833302493,0.4050163050448285,0.0,0.0,0.22581959908884763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35385348825721885,0.0,0.0
sm12177762,0.0,0.0,0.8861552993988411,0.0,0.0,0.0,0.19747388710568173,0.07112341566479281,0.0,0.021421936280606294,0.09136253898675838,0.10110713987054744,0.02398167287815326,0.24257015725067207,0.042409933064903274,0.038553460165624186,0.04796334575630652,0.07093784099167051,0.0,0.0,0.025585119382532138,0.09973962754333107,0.0,0.03237829117363277,0.0,0.023579941011017135,0.14227396174210952,0.1111577674640297,0.0,0.1918533830252261
sm12253877,0.0,0.0,0.5058094135677688,0.0,0.0,0.0,0.2554902914035891,0.3450711090238691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7482028320327155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12264707,0.0,0.02692850263764444,0.08221714869043956,0.0,0.000982472128507676,0.0,0.011056382149514855,0.011290809401770399,0.0,0.007020846440962306,0.0003742906034964572,0.0062131787524150476,0.000491236064253838,0.00861251967679857,0.009990246308675151,0.001184582710181648,0.007859777028061407,0.001453077355881949,0.9957699753955953,0.0007925840307063675,0.0,0.0,0.0,0.008622000527434616,0.0,0.00048300706445470083,0.012628689663313994,0.011764162845026288,0.0,0.0024561803212691897
sm12339479,0.0,0.0,0.3632738411498808,0.0,0.0,0.0,0.2752408428305646,0.12391555384541594,0.0,0.7464520858118917,0.0,0.0,0.16712933421767537,0.11269880709423782,0.0,0.40302114214506507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291105626351747,0.0,0.0
sm12347529,0.0,0.0,0.97492468202366,0.0,0.0,0.0,0.06614945435639419,0.039707993861413,0.0,0.0,0.18362677287112475,0.014111954733186738,0.0,0.018056827417602308,0.035516011416147325,0.0,0.0,0.0,0.0,0.0,0.07142048465256765,0.0,0.0,0.03615340953885269,0.0,0.026329223481921103,0.0,0.031029527384572653,0.0,0.0
sm12355109,0.0,0.0,0.0,0.0,0.12597586158653343,0.0,0.27662171520589124,0.1868058498853018,0.2585670393824992,0.11252955094136077,0.09598558552664604,0.0,0.0,0.7645334345963476,0.11138980764234781,0.30378231240475956,0.25195172317306685,0.12421229165870105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12597586158653343
sm12365006,0.0,0.0,0.0,0.0,0.10087523465798007,0.0,0.443009955740126,0.14958487844688506,0.0,0.0,0.7686050598775253,0.1063229253423968,0.0,0.20406684436076725,0.26758633383215347,0.0,0.10087523465798007,0.0,0.0,0.0,0.10761988684352822,0.0,0.0,0.0,0.0,0.09918541107591203,0.0,0.15585604243099624,0.0,0.0
sm12412526,0.0,0.0,0.3135537280698561,0.0,0.02404248066596683,0.0,0.06599153357502384,0.0,0.0,0.0,0.09159419729988118,0.0,0.0,0.016212347780382524,0.0,0.01932560804552014,0.02404248066596683,0.02370590352048039,0.0,0.8921999325460752,0.0,0.2999775802578535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02404248066596683
sm12377743,0.0,0.27712901055193934,0.0,0.0,0.0,0.0,0.0,0.13493843508987172,0.1867748343080177,0.4877115416262337,0.0,0.0,0.0,0.1227239050616918,0.0,0.14629060017499337,0.0,0.0,0.0,0.0,0.0,0.2523071411638446,0.0,0.0,0.0,0.7157902212198056,0.0,0.14059556476095947,0.0,0.0
sm12396792,0.0,0.33845997283135837,0.0,0.0,0.049394129988857415,0.0,0.271152917442739,0.07324508295246256,0.02534551816762182,0.6177071444876941,0.09408795520130347,0.07809243388078416,0.2716677149387158,0.2164987199654983,0.24021280052030675,0.15881416051470396,0.09878825997771483,0.14610794488250456,0.0,0.0,0.0,0.0,0.0,0.13337664400421492,0.0,0.024283349150525574,0.0732590528194696,0.15263158783197933,0.3503896886789094,0.049394129988857415
sm12468990,0.0,0.0,0.0,0.0,0.0,0.0,0.5901703833829689,0.34161334203157606,0.0,0.0,0.7021184117895272,0.0,0.153582039385834,0.0,0.13579961755416398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12476122,0.9994050662190783,0.0,0.0,0.0,0.0,0.0,0.010836780830353672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015867746016580257,0.0,0.0,0.0,0.0,0.02106053124268681,0.0,0.0,0.0,0.0,0.019409957676503508,0.0,0.0,0.0,0.0
sm12507705,0.0,0.0,0.0,0.0,0.0,0.0,0.20786308196257217,0.07018617402631426,0.0,0.0,0.8655224894416008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15273321872994128,0.20198373485657398,0.0,0.0,0.0,0.0,0.3723073933635539,0.0,0.0,0.0,0.0
sm12527072,0.0,0.29570339315184035,0.0,0.0,0.0,0.0,0.15990684224507434,0.0,0.0,0.0,0.8877829057598784,0.0,0.0,0.0,0.085854876505828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864120894155723,0.0,0.0,0.0,0.09709723239629021
sm12556756,0.0,0.0,0.6274808638200183,0.0,0.0,0.0,0.13583484590435688,0.0,0.0,0.0,0.5027587834154729,0.08693473960937009,0.0,0.05561829028649772,0.5105134107834699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16219752903082352,0.16310816206886875,0.06371769974185774,0.0,0.08248044558390923
sm12581573,0.0,0.0,0.9313132731807863,0.0,0.12241828903358122,0.0,0.13440494336995956,0.0,0.0,0.0,0.2798248252659202,0.0,0.0,0.08254921378812705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12036758439446194,0.0,0.0,0.0,0.0
sm12549171,0.0,0.48082950937115787,0.010093555661729882,0.0,0.00928736972799516,0.0,0.2600170653513913,0.2203514195037023,0.057187329317898335,0.7798298180701935,0.02122915319134497,0.029366781298646998,0.055724218367970965,0.08767734832443878,0.07390832521631269,0.02239586708593647,0.027862109183985483,0.04578676672131783,0.0,0.0,0.00990833560476659,0.03862611262499956,0.0,0.05015649455616566,0.0,0.009131791241016053,0.07346448220851344,0.08609601922453153,0.0,0.055724218367970965
sm12588223,0.0,0.0,0.0,0.0,0.0,0.0,0.7202091443650868,0.38909246501677613,0.0,0.0,0.0,0.0,0.0,0.1769360475580415,0.0,0.0,0.0,0.2587181652851945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25944445048797443,0.40540469308713334,0.0,0.0
sm12616812,0.0,0.5467661687777569,0.0,0.0,0.0,0.0,0.6899047882028112,0.3993434557501556,0.0,0.0,0.13679520011444393,0.0,0.0,0.12106505784866271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17953626162477695
sm12645546,0.0,0.0,0.0,0.0,0.0,0.0,0.7595772873447825,0.4103610755515763,0.0,0.061799118689251024,0.10542696638875831,0.0,0.27673432114640567,0.13995580737466648,0.06117319304730401,0.05561051600208773,0.0,0.13643012152212372,0.0,0.0,0.0,0.0,0.10312995428109764,0.0,0.0,0.06802464325060269,0.0,0.3206737231760319,0.0,0.0
sm12647084,0.0,0.0,0.0,0.0,0.0,0.0,0.6025687722487055,0.250413338286477,0.08665231247091304,0.5279607241176937,0.12866872699044304,0.0,0.08443535377175865,0.11387305156452637,0.0,0.13574011557698135,0.0,0.16650664114409083,0.0,0.0,0.0,0.0,0.0,0.22799681103658012,0.0,0.0,0.0,0.39136741911171397,0.0,0.0
sm12595936,0.0,0.0,0.8107931470684414,0.0,0.020723166736035407,0.0,0.060672765452315036,0.04097302161103044,0.007089093368210998,0.14191946034467054,0.0,0.3421961221324201,0.013815444490690271,0.1397406494376607,0.18323744941261372,0.01110500488327976,0.03453861122672568,0.04767713430185262,0.0,0.0,0.0073695817304525735,0.0,0.0,0.345073048226516,0.0,0.0,0.11611236952134572,0.0960542227753015,0.019600666294337925,0.020723166736035407
sm12648576,0.0,0.0,0.0,0.0,0.0,0.0,0.29545698639142004,0.0,0.0,0.48076691269689825,0.41008511303041434,0.0,0.0,0.5443938591087346,0.23794875869547893,0.2163113055563317,0.0,0.26533990174225014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20789039167583895,0.0,0.0
sm12671927,0.0,0.0,0.2824758630004891,0.0,0.0,0.0,0.7847503672159958,0.28906419108684783,0.0,0.0,0.19803802113829833,0.0,0.0,0.08763276951707626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38334022687267194,0.0,0.10039428516902901,0.0,0.12995706700598064
sm12718205,0.0,0.0,0.0,0.0,0.0,0.0,0.2838524928293311,0.25558517041020046,0.0,0.0,0.7222938005874797,0.0,0.5170752747454402,0.0,0.0,0.0,0.08617921245757339,0.1699455330233131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16947114210507722,0.0,0.0,0.0,0.0
sm12835874,0.0,0.0,0.7354579671422504,0.0,0.0,0.0,0.0,0.2508704756719739,0.0,0.0,0.515614463112534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36098103611170396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12757490,0.0,0.0,0.0,0.0,0.004120419948706459,0.0,0.015187288405771993,0.0008728639878291723,0.0042286068685380125,0.0,0.056959457362070046,0.0018612600466493291,0.0017658942637313398,0.009129309130359184,0.0036433391263359966,0.0018925934121827102,0.0029431571062188996,0.0,0.0,0.008547537702522236,0.0,0.9980146371696773,0.0,0.00715254172760747,0.0,0.014469272286258819,0.0011640406229060105,0.00045472887412178445,0.0,0.0023545256849751197
sm12875825,0.0,0.0,0.0,0.0,0.0,0.0,0.14669054069840412,0.0,0.27423254740195163,0.0,0.0,0.0,0.26721643653061045,0.18018963441660138,0.7088307336617616,0.42958296920011446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26421524234347277,0.20642973675045517,0.0,0.0
sm12864126,0.0,0.0,0.06149388423774046,0.0,0.028291142292494617,0.0,0.18636771062783591,0.08390418312868937,0.05806792516592178,0.6317856249797776,0.32334073654627515,0.08945695204619994,0.11316456916997847,0.38154618429160064,0.37523199185805034,0.25014801432973643,0.1980379960474623,0.08368526097468196,0.0,0.0,0.030182725646344416,0.0,0.0,0.0,0.0,0.13908609916012799,0.0559467906543156,0.0,0.0,0.08487342687748385
sm12888483,0.0,0.0,0.0,0.0,0.0,0.0,0.3830357533498615,0.0,0.0,0.623274876115406,0.0,0.0,0.0,0.0,0.0,0.0,0.34887542368667995,0.0,0.0,0.0,0.0,0.0,0.5200584639528104,0.0,0.0,0.0,0.0,0.2695128443646278,0.0,0.0
sm12894209,0.0,0.4296113597647464,0.04717309662005191,0.0,0.13564161759727655,0.0,0.04467691243447452,0.060341673403053776,0.03340873501079995,0.17447560016601366,0.05374214361308124,0.04003071533269897,0.010851329407782126,0.06585550626593108,0.05756948101837695,0.0,0.027128323519455315,0.04279767492943768,0.6014642324754413,0.595274034007694,0.00578843185310488,0.0,0.0,0.058602667957537366,0.0,0.0320086561884154,0.06437672771444747,0.09221142278284844,0.0,0.09766196467003913
sm12929188,0.0,0.0,0.9006921308313528,0.0,0.0,0.0,0.22747510109377442,0.0,0.0,0.37014694898223127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12967128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27464239971168786,0.0,0.6617648414755695,0.0,0.0,0.3704200157876879,0.0,0.0,0.0,0.0,0.36523440647902183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36625970883720543,0.2861564480798414,0.0,0.0
sm12957824,0.0,0.0,0.0,0.0,0.2540464302314031,0.0,0.1394607633309823,0.029740885138855873,0.04116580194726543,0.0,0.9372727794893841,0.014092948177950088,0.013370864749021215,0.0450812693680234,0.0709363540117054,0.0,0.013370864749021215,0.039551047264565965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15776257327007,0.02644138448871012,0.0,0.0,0.013370864749021215
sm12981881,0.0,0.0,0.0,0.0,0.0,0.0,0.4232350120712608,0.4287232624109478,0.19780555541857833,0.17217175381763405,0.1468592601951009,0.0,0.0,0.2599436941684681,0.0,0.30986073179870094,0.0,0.5701395212639804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18951600572440286,0.0,0.1488989878104604,0.0,0.0
sm12990765,0.0,0.0,0.0,0.0,0.0,0.0,0.2665888958856383,0.28804891317420506,0.0,0.34703425902928003,0.07400342015069715,0.0,0.2913763945706085,0.26197493286453566,0.6870387206773786,0.07807050741314676,0.194250929713739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22509375997766232,0.0,0.0
sm13087456,0.0,0.0,0.0,0.0,0.0,0.0,0.1979837548367594,0.20055108593826196,0.4626541457154662,0.40269837472597886,0.06869882438052922,0.0,0.09016347135702597,0.18239734597717908,0.15944787524118936,0.14494876229106418,0.09016347135702597,0.6223087409032597,0.0,0.0,0.1923838416388797,0.0,0.0,0.0,0.0,0.0,0.0,0.13930596409705484,0.0,0.0
sm13101737,0.0,0.0,0.309461822109508,0.0,0.0,0.0,0.15631281069159209,0.0,0.0,0.7630555127061341,0.0,0.0,0.28474468809116305,0.19200930120680795,0.0,0.22888088427926853,0.0,0.280758470710283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21997064165256114,0.0,0.0
sm13121567,0.0,0.0,0.0,0.0,0.0,0.0,0.3105368378863116,0.0,0.0,0.0,0.8620309563166493,0.0,0.0,0.0,0.0,0.1515677564371034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3708054987132695,0.0,0.0,0.0,0.0
sm13124416,0.0,0.0,0.0,0.0,0.0,0.0,0.33891819732923134,0.0,0.0,0.0,0.9408158456994143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13207406,0.0,0.0,0.0,0.0,0.0,0.0,0.8793037151580044,0.19793466286035585,0.273970969316,0.23846682254416915,0.0,0.0,0.0,0.0,0.2360515373079092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13269029,0.0,0.0,0.0,0.0,0.0,0.0,0.4548771933358615,0.17553362283692814,0.12148230153631795,0.5286964986663377,0.0,0.0,0.5918711696626453,0.07982222281526559,0.0,0.09515049962822848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23408946928399973,0.18289265634997387,0.0,0.11837423393252905
sm13283978,0.0,0.0,0.0,0.0,0.29561506748318594,0.0,0.4868405699595089,0.21917938573559473,0.0,0.7921858293272983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13304052,0.0,0.4187153098915456,0.0,0.0,0.04582981764156674,0.0,0.3019036171832447,0.056633058685482705,0.015677712795901865,0.0,0.6867482592954962,0.0,0.04582981764156674,0.0,0.0,0.03683850700948319,0.07638302940261124,0.03012548914195004,0.0,0.049296029934969586,0.0,0.0,0.0,0.0206253498601833,0.0,0.40555884563267836,0.10573520566770504,0.2596322552931699,0.0,0.015276605880522248
sm13306896,0.0,0.0,0.0,0.0,0.05864931154706277,0.026104509561043883,0.5151359300574917,0.15654476842914922,0.048151379661345944,0.05238924829164607,0.6077437595272257,0.012363324643841163,0.16421807233177577,0.20565198139392155,0.18669106618925882,0.21685759739558685,0.10556876078471297,0.1272221809748509,0.0,0.018925527308232985,0.08759895539241726,0.0,0.0,0.14253117757439113,0.0,0.1845338898440352,0.10438308390299124,0.24466157599587265,0.0,0.14075834771295065
sm13355870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8704675041653638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922258873648584
sm13361994,0.0,0.0,0.0,0.09256695460509375,0.02962721411147137,0.673998233215818,0.0632492372034094,0.014644437545747648,0.020270076456121812,0.03822706081154479,0.17306772249477873,0.006939379862565439,0.016459563395261875,0.022198055998021403,0.02037532117930547,0.013230376482219381,0.03621103946957612,0.032458283091364844,0.0,0.010622662339988582,0.007024028667087047,0.4746228672611019,0.46127291261993103,0.0,0.0,0.19744283636807589,0.07486362330074703,0.05086129255858279,0.0,0.105341205729676
sm13523086,0.0,0.0,0.0,0.0,0.0,0.0,0.09760497860780228,0.0,0.0,0.0,0.13547267632278984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859616737586259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13539726,0.0,0.0,0.0,0.0,0.0,0.0,0.03391356603445981,0.18321779317992307,0.06340015900708583,0.6070248229386064,0.04707097547553453,0.0,0.0,0.0,0.05462514892199015,0.0,0.06177809572878946,0.06091324757094452,0.0,0.0,0.0,0.5138694276777412,0.5525448808827156,0.08340824186128826,0.0,0.0,0.06108424596340484,0.0,0.0,0.0
sm13611637,0.0,0.0,0.35510336439956536,0.0,0.0,0.0,0.0,0.24225708040336355,0.0,0.875596149271359,0.0,0.0,0.0,0.22032814383940172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13660306,0.0,0.0,0.0,0.0,0.0,0.0,0.9653987962753351,0.26077799782599365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13667717,0.0,0.00972607133775701,0.0028923989490612046,0.0,0.0010645516541865358,0.0,0.004382954313593887,0.004735775743129618,0.0,0.011886554901353751,0.0008111205794791506,0.0005610209801987612,0.0015968274812798037,0.002512473093219333,0.0014119395869786697,0.0004278491121371934,0.0,0.0,0.0,0.0,0.0,0.0007379106121903592,0.0,0.003593198398184301,0.0,0.0005233593447887994,0.001052595330399221,0.000822386229620327,0.9998404461359898,0.0021291033083730717
sm13688764,0.0,0.0,0.5190252498109934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8005314544876516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10190019324852592,0.0,0.0,0.0,0.0,0.2817419582710993,0.0,0.0,0.0,0.0
sm13743929,0.0,0.0,0.0,0.0,0.0,0.0,0.3346298121629088,0.3286972945195317,0.0,0.297004823221278,0.2533395150220408,0.0,0.0,0.18683990749088353,0.04899944037027129,0.1336312865357813,0.05541572293330867,0.0,0.0,0.0,0.23648356711755916,0.6914209354987574,0.0,0.0,0.0,0.05448741980967726,0.0,0.17123876428385265,0.0,0.05541572293330867
sm13828417,0.0,0.0,0.0,0.0,0.0,0.0,0.12933596783211257,0.0,0.0,0.2104551823761369,0.7180572121190517,0.0,0.0,0.47661561508251815,0.0,0.1893800677983794,0.0,0.0,0.0,0.0,0.0,0.32662347028768235,0.0,0.0,0.0,0.23165603337102772,0.0,0.0,0.0,0.0
sm13877207,0.0,0.0,0.0,0.0,0.0,0.0,0.7055814240810256,0.0,0.0,0.0,0.4896625420512153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31594497003158495,0.3177187943902796,0.24823173146610739,0.0,0.0
sm13906236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711670118773697,0.2728387888829607,0.4749627248036992,0.40513425017905813,0.0,0.0,0.5378215177875612,0.0,0.0,0.0,0.2621365143946563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614047788817859,0.0,0.0,0.0,0.26585833666844116
sm13933448,0.0,0.29003737587136147,0.931533477175216,0.0,0.0,0.0,0.05228094771396153,0.07061185968893605,0.0,0.0,0.0,0.0,0.0,0.06422012496975318,0.0,0.0,0.19047347538640505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13975932,0.0,0.0,0.0,0.0,0.0,0.0,0.3006190770805383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44018119749101403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8460902338820738,0.0,0.0
sm13984259,0.0,0.0,0.0,0.0,0.0,0.0,0.14334825657785866,0.12907298512782794,0.0,0.4665118912715022,0.0,0.0,0.0,0.117389391408806,0.0,0.13993169883845208,0.0,0.5149448355220403,0.0,0.0,0.0,0.0,0.6487599262315832,0.11751861622662577,0.0,0.0,0.08606506861521457,0.06724210647375435,0.0,0.0
sm13988881,0.0,0.0,0.9712554698524087,0.0,0.0,0.0,0.07986390767351027,0.01540943495654038,0.0,0.0,0.22169724267040117,0.02190563938633036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020435102217296528,0.0,0.0,0.0,0.0
sm13991340,0.0,0.0,0.9967896569206779,0.0,0.0,0.0,0.054431372356488025,0.0367581365255757,0.0,0.0,0.0062957544056964545,0.0,0.0,0.01671540823118696,0.014612253878876685,0.0,0.008262835312648613,0.0,0.0,0.02666331645299505,0.0,0.0,0.0,0.0,0.0,0.008124419436706424,0.008170032737958353,0.025532784443175905,0.0,0.0
sm14011063,0.0,0.0,0.0,0.0,0.0,0.0,0.11216896456085682,0.03787450081413367,0.0,0.0,0.1556870361139624,0.0,0.0,0.0,0.04516810756008599,0.12318247469828035,0.9705711531822803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050226974431492606,0.0,0.0,0.0,0.0
sm14023769,0.0,0.0,0.22260072515116106,0.0,0.20482130435335089,0.0,0.11243824770750452,0.0,0.0,0.0,0.9363647565061479,0.0,0.0,0.13811529122735672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm14019085,0.0,0.0,0.0,0.0,0.10998430210291743,0.0,0.6641441166049666,0.1630924430253992,0.0,0.1964897714589361,0.08380103539785252,0.0,0.10998430210291743,0.0,0.0,0.17681316193048377,0.0,0.0,0.0,0.0,0.5866899931887312,0.0,0.0,0.1484927167554326,0.0,0.0,0.0,0.2548948428236408,0.0,0.0
sm14026396,0.0,0.0,0.847221884015858,0.0,0.19488828174637943,0.0,0.21397087541719725,0.0,0.0,0.0,0.44547738590837815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm14162938,0.0,0.6988221499334115,0.0,0.0,0.0,0.0,0.06298340717685823,0.17013369897714298,0.0,0.0,0.5245140681888286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45124296108327117,0.0,0.0,0.0,0.0
sm14129888,0.0,0.0,0.0,0.0,0.0,0.0,0.6845985522094807,0.08405769740327813,0.0,0.20254130045206734,0.0,0.0,0.6802297161374659,0.0,0.0,0.0,0.11337161935624432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08758171406870553,0.0,0.0
sm14188383,0.0,0.0,0.0,0.0,0.0,0.0,0.43808732838569237,0.3550145395150569,0.0,0.7128546694123384,0.0,0.0,0.15960693064881942,0.10762629296821767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36989809203158464,0.0,0.0
sm14178212,0.0,0.0,0.0,0.0,0.0,0.0,0.4587137456577965,0.0,0.0,0.0,0.21222680672201436,0.0,0.8356084306369911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21517442390199587,0.0,0.0
sm1418287,0.0,0.0,0.15334953655107553,0.0,0.0,0.0,0.07745865681637881,0.0,0.2534106710829674,0.0,0.02687755197777514,0.07436068538957423,0.0,0.7373935916700524,0.0,0.4820297492080465,0.07055065089532868,0.0,0.0,0.0,0.3387049250815648,0.0,0.0,0.0,0.0,0.0,0.0,0.054501708356655076,0.0,0.03527532544766434
sm14270346,0.0,0.7057693126865199,0.3663465103240216,0.0,0.042135739921169486,0.0,0.20817667868084447,0.10934320720599591,0.0,0.526936046721608,0.0481571264962589,0.04441124865855018,0.021067869960584743,0.056826022162740665,0.0186285368703872,0.03386916706881967,0.0,0.14541054632612532,0.0,0.0,0.0,0.029207046476371148,0.0,0.0,0.0,0.0,0.020831249902020958,0.032550653742125894,0.0,0.0
sm14300255,0.0,0.0,0.0,0.0,0.0,0.0,0.29468205170893513,0.0,0.0,0.0,0.818019055558893,0.0,0.2684013822305292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41469025930191616,0.0,0.0
