動画ID,aa,ccc,gj,gumi,intro,joy,ktkr,meiko,mirai,wktk,wr,www,yyy,いい,いいね,うい,うぽつ,ええ,おおい,お前,かっこ,かっこいい,かわいい,かわゆい,きた,きれい,ここ,こと,これ,さん,すき,すぎ,すこっぷ,すごい,そう,それ,たま,ちゃん,ちょ,っぽい,ない,なに,なん,ほしい,みたい,もきゅもきゅ,やばい,よい,よさげ,りんり,アブ,カラオケ,コピー,コメ,サビ,タグ,ダイヤ,ネギ,ハート,マイリス,ミク,ミリオン,リリン,リン,ルカ,レン,一番,中毒,久々,久しぶり,乖離,今日,共感,再生,初見,動画,可愛い,大好き,好き,好きだ,小説,弾幕,忍者,愛愛愛,感じ,支援,最高,期待,歌詞,殿堂入り,画質,神曲,素敵,綺麗,職人,脚気,良い,調教,配信,鳥肌
sm13124416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6063981424181358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348612855296137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024578083395264,0.0,0.0,0.0,0.0,0.267693781682039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33002220510147334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31170128608696795,0.0,0.0,0.0,0.0,0.27196308763189997,0.0,0.0
sm13207406,0.0,0.0,0.17631524107309118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199999873244108,0.2135169886457306,0.0,0.0,0.1361359516927606,0.1659875163674893,0.0,0.0,0.13034049145986917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11912669379413664,0.14932812245140104,0.0,0.0,0.106995837732864,0.0,0.0,0.0,0.0,0.0,0.0,0.13335108759167283,0.0,0.0,0.0,0.14975478461661657,0.0,0.14090185703363747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30924210385751844,0.0,0.0,0.0,0.0,0.0,0.4308107970789272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10396918046778818,0.13649167705017662,0.0,0.0,0.0,0.0,0.13793223284920467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372083891592543,0.0,0.13903168486968856,0.0,0.0
sm13269029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214207868398969,0.14512983741673444,0.0,0.0,0.09253309847173051,0.0,0.0,0.0,0.4429693031540026,0.0,0.0,0.0,0.22859929014708283,0.4725068002525902,0.0,0.06360355563704173,0.0,0.0,0.0,0.0,0.2181787308765749,0.10208168639354386,0.0,0.0,0.0,0.0,0.0,0.0,0.11355608153903601,0.0,0.0,0.10178996847809949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12802743592803204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13378957204632497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17944048579371275,0.14133798301808273,0.09277488889606278,0.0,0.0,0.0,0.0,0.0,0.0,0.0950059158902501,0.0,0.0,0.0,0.0,0.0,0.21661906930975008,0.10897773459721635,0.0,0.0,0.07764946727169161,0.09450136005051803,0.0,0.24052844354899558
sm13283978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07118248189859037,0.0,0.1545046615160041,0.10641732494540725,0.0,0.0,0.0,0.0,0.0,0.08726652508693591,0.19488594122470063,0.0,0.0,0.0,0.0,0.0,0.08272853405341156,0.04663768917810352,0.0,0.0,0.08756992943644999,0.0,0.10665390987427574,0.0,0.0,0.0,0.0,0.0,0.07463810574397879,0.06646246797538032,0.0,0.0,0.08246291668823173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387688633564001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068205910004591,0.0,0.0,0.0,0.0,0.0,0.0,0.09535695339636867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07297084151073975,0.0,0.06578790696994682,0.0,0.34013872247637356,0.0,0.0,0.0,0.0,0.06874572059422351,0.0,0.0,0.0,0.07550139910434286,0.0,0.0,0.0,0.31767446720021364,0.0,0.0,0.34192477673575083,0.11387387648980533,0.6929368983858115,0.0,0.0
sm13304052,0.0,0.0,0.0,0.4050417154800908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06395888065988237,0.0,0.3401225289161859,0.05737085421683234,0.0,0.0,0.012192996738062711,0.014866647791874608,0.05995401901569854,0.0,0.0,0.5973287918400497,0.18775357546382027,0.0,0.0,0.049809410637663996,0.014866647791874608,0.008380978906143146,0.0,0.026749103191494206,0.0,0.0,0.03833226665671368,0.040353614753082516,0.01910153215151419,0.0,0.06125098723454929,0.0,0.026825531061194178,0.10749213710443847,0.0,0.0,0.0,0.053651062122388356,0.0,0.0252397087152325,0.05088984841456282,0.0,0.0,0.0,0.03374010239438669,0.0,0.028198474924924923,0.09694028438869828,0.0,0.0,0.0,0.04277244399095478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08568012577950146,0.017273197742747957,0.0,0.0,0.0,0.0,0.02516400459346903,0.0,0.014494234592052197,0.013113151492766418,0.35622893890193974,0.08275644638870953,0.27935953637665156,0.012224857228026513,0.221523794560091,0.0,0.0,0.0,0.0,0.0,0.02503767498719133,0.0,0.05427161117364124,0.0,0.016870051197193345,0.0,0.0,0.0,0.0,0.012289049443965446,0.03069538522300614,0.0,0.0,0.0
sm13306896,0.0,0.0,0.0,0.0,0.0,0.007184545742125521,0.006021103981072039,0.0,0.0,0.0,0.0,0.03269442910502863,0.010837056337255065,0.29653096390383626,0.09077333297117438,0.04036178728278743,0.013563008597700902,0.02226000871394247,0.06513871196789758,0.021890877433915674,0.0,0.021312375163206214,0.27989670862603333,0.031160929475134543,0.01486205438578136,0.01649773629561233,0.0727471966834565,0.05971048597057278,0.10098422934357243,0.10908112640421094,0.07325130354632736,0.01149178751901826,0.29204083104613315,0.11896748878295989,0.05402549342456717,0.01394899978329417,0.0,0.005591109137765907,0.005706243268631126,0.06366585166946834,0.061053011623337025,0.02185388282747152,0.005428225997324798,0.010821595071255328,0.1322290765442804,0.0,0.050686452461930535,0.027871945514996502,0.0,0.0,0.0,0.012319448441477901,0.0,0.03603616221043248,0.09101723177298054,0.018479172662216853,0.0,0.0,0.14055666490662774,0.031327276454984405,0.061050773490921556,0.00894593852982337,0.0,0.0,0.0,0.0,0.006256838699905769,0.06937616643134507,0.006546352590528531,0.019310865552582837,0.0,0.0,0.7166700022614799,0.005517336578990044,0.010584495190220854,0.01915190319603787,0.09290648504998833,0.064750022046799,0.14620275963833035,0.04017271403276511,0.0,0.05369058356379795,0.0,0.0,0.02706446901332483,0.0,0.06399365353003515,0.006021103981072039,0.1535745619864074,0.0,0.0,0.04050484457586756,0.06253255256871287,0.11010709162088206,0.030502461042738835,0.004487073253366662,0.06724642585122195,0.013640099378148092,0.028738182968502085,0.04050351427161143
sm13355870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5980899108300162,0.0,0.0,0.0,0.0,0.0,0.1634390113013539,0.0,0.0,0.0,0.0,0.17502474914906585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512251542111766,0.0,0.0,0.0,0.22564250696694654,0.15836076830708581,0.0,0.0,0.540829992036885,0.0,0.1579082221663352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14392300131626953,0.0,0.0,0.0,0.0,0.0,0.0,0.1473840251433181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29320260102229384,0.0,0.0
sm13361994,0.0,0.0,0.0,0.0,0.0,0.0,0.0026702461913434544,0.0,0.0,0.0,0.060725563467359744,0.020713376310650646,0.4421547912280919,0.047207244899166334,0.009289906893274516,0.012785494523747816,0.0,0.011846273442451451,0.1011072709104997,0.006472127844199998,0.0025393668852734036,0.024574255958048484,0.1112324067178321,0.02763857043866736,0.0065910411519095055,0.0,0.012098254249899623,0.00722194792217855,0.017642419519115587,0.017276937397666274,0.021657048820328147,0.01783736949701893,0.0,0.007758800028128269,0.0,0.0,0.004001949473694221,0.1314162336598415,0.0025306113966543017,0.002171892760906646,0.02707586055144608,0.007268839016428843,0.002407315974059517,0.019196694236883607,0.002171892760906646,0.0,0.024521985650590387,0.032961820773826735,0.0,0.0,0.0,0.0,0.0,0.002283051299836062,0.002242468207126523,0.0,0.0,0.0,0.01038903885164362,0.0,0.004165364304904812,0.08728181475882897,0.0,0.3181097075893347,0.0,0.3146969953449218,0.01387395049213137,0.0,0.0,0.0,0.0,0.0057572947206038115,0.024448434271352248,0.0024468348383820783,0.007041036342628027,0.0,0.12978716929694276,0.05360210805742637,0.049759525632417756,0.0059386139695277555,0.7174149502219991,0.0,0.0,0.0,0.002000430362127056,0.015693036341349626,0.07094994960471707,0.0,0.0021970137173031685,0.0,0.0,0.005987711849281818,0.0,0.0,0.0,0.001989932461347085,0.028165716252901696,0.0,0.0,0.0
sm13523086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08226306796627432,0.0,0.0,0.0,0.0,0.1761889370277957,0.0,0.0,0.0,0.11798526738479716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18649977253369385,0.0,0.0,0.0,0.0,0.0,0.36295157065120526,0.3704255999722981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8028316074307215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13539726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981276787744306,0.10985842873854013,0.0,0.0,0.10506668703027952,0.0,0.0,0.13513255476645383,0.4359068144575869,0.0285953570883843,0.0,0.0,0.0,0.0,0.0,0.024072881251860443,0.030646440557372326,0.038416036595117234,0.0,0.0,0.0,0.0,0.0,0.0,0.08796631985171478,0.0,0.07705159874354083,0.034305797038247855,0.0,0.0,0.04256471613627634,0.03852579937177041,0.0,0.07249660421982233,0.0,0.0,0.0,0.0,0.048456241655156516,0.0,0.0,0.11933307454268484,0.0,0.0,0.0,0.0,0.10561711790299082,0.0,0.0,0.0,0.4377989579687357,0.0,0.365191061918249,0.0,0.04961420888391548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033957610254830635,0.0,0.07022748527753035,0.0,0.0,0.0,0.0,0.0,0.0,0.07191629802904541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000680984510849,0.029389023713841497,0.07153436614825195,0.05651812844004175,0.04551799503389445
sm13611637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15171496630243383,0.0,0.0,0.0,0.0,0.10102232568211224,0.0,0.0,0.0,0.0,0.0,0.16568481350196038,0.4933490177560636,0.0,0.0,0.0,0.0,0.0,0.0,0.08854663143672326,0.112725977770998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17892712536409353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13854293218096708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790168265605882,0.0,0.13156146719868345,0.0,0.0
sm13660306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7315249082741524,0.14395668085468102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22675140853920422,0.0,0.0,0.2523576660193736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20849613482377605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798997921867632,0.14019547789855355,0.0,0.0,0.0,0.0,0.0,0.3719847596163359,0.0,0.0,0.24826929904902217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18501632506213786,0.0,0.0,0.0,0.0
sm13667717,0.0,0.0,0.0,0.010775926788239073,0.0020515281626273998,0.0,0.0006580780369413111,0.0,0.0,0.002865281332007966,0.0,0.0015314338503838395,0.0,0.005540072556634464,0.004578966322665425,0.0,0.0,0.0009731652456305571,0.0,0.0007975229400854352,0.001877469104180684,0.012112574617720561,0.0007945812842692325,0.0,0.0005414506268759389,0.0,0.0019877306776683837,0.0005932792922399051,0.003010117124580431,0.0012773623365372783,0.002134938451716799,0.0,0.0,0.0003824288493011172,0.0,0.0,0.0,0.0,0.0,0.0010705192121819996,0.0004766288489470091,0.0005971313714170111,0.0011865585844798101,0.0005913744442424926,0.0016057788182729997,0.0,0.0,0.0,0.0,0.0,0.0,0.0006732285700473834,0.0,0.005626544557962739,0.0,0.0,0.0,0.0,0.0,0.0004891317666523273,0.0005132737898482025,0.0,0.0,0.0006758417637896042,0.0,0.0,0.0006838427208757999,0.004135900981176835,0.0007154852125861567,0.0,0.0,0.0014188763643255436,0.0,0.001206037310254123,0.0052057574946576535,0.0,0.000507711853947487,0.0009435826062111935,0.0011148325455896816,0.0004878540707705111,0.0,0.0008383036434364678,0.0,0.9997327838316935,0.0004930029635522266,0.0,0.0019983434468464787,0.0006580780369413111,0.0,0.0,0.0,0.0007378311543556817,0.0011390851126501958,0.0,0.0,0.008827483899042332,0.0008166349569891852,0.0004969326694170959,0.0015704733793523407,0.0
sm13688764,0.0,0.0,0.0,0.0,0.0,0.0,0.09954640301652398,0.0,0.0,0.43342648473348916,0.0,0.0,0.0,0.0,0.0,0.0,0.22423607435241869,0.0,0.0,0.0,0.0,0.0,0.7211701741716661,0.0,0.0,0.0,0.0,0.08974440144085634,0.0,0.0,0.0,0.09499637569328047,0.0,0.0,0.0,0.0,0.0,0.09243733462950735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768007530903671,0.2164605877306214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764209816138347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38400376545183545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13743929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33456102557731804,0.19404947819338,0.0,0.0,0.0,0.0,0.0,0.0,0.2072991142411543,0.15152904111601484,0.0,0.0,0.038206799647478584,0.0,0.07542676379529033,0.10630340564610545,0.027066315561439756,0.0339282654100308,0.0,0.0,0.09724044261122065,0.0,0.04845634247512941,0.0,0.07769007194906678,0.0,0.0,0.030298185085659277,0.0,0.0,0.0,0.0,0.0,0.0,0.032274059270789975,0.0,0.0,0.0,0.0,0.0,0.10729989725956586,0.0,0.0,0.0,0.0,0.0,0.15546483212302747,0.2936485671590314,0.0,0.0,0.730348658465848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032274059270789975,0.0599813471420274,0.21260192000808692,0.062023492550450324,0.0,0.0,0.0,0.0,0.0,0.0,0.03175750888297593,0.0,0.0,0.0,0.0,0.046902206876528095,0.0,0.0,0.0,0.0623491753255389,0.15573474284408184,0.06317770326480524,0.0,0.0
sm13877207,0.0,0.0,0.18219484956665727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40042200738857536,0.0,0.7287793982666291,0.21428402137784572,0.0,0.0,0.0,0.0,0.0,0.22972105843592916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543077878039247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14678435898040293,0.13639938374581803,0.10743625496927213,0.14104328369972666,0.0,0.0,0.0,0.0,0.2850637558205891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13828417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12475224945570985,0.0,0.27078016334095056,0.0,0.0,0.3622669411233284,0.11891263222446875,0.0,0.0,0.0,0.11385038802904363,0.3883646788784849,0.1664612172468918,0.0,0.0,0.0,0.2899750175061194,0.3269431736124867,0.0,0.13043578779181636,0.0,0.0,0.09345919680784501,0.0,0.0,0.0,0.0,0.1524133291917985,0.0,0.0,0.1459288922982354,0.0,0.0,0.0,0.0,0.24615115253315709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16516439209124592,0.0,0.0,0.0,0.0,0.0,0.17193058958329482,0.0,0.17337479327440633,0.0,0.0,0.0,0.0,0.12407626194119198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13232145219014363,0.0,0.32905154273641596,0.0,0.0,0.0,0.0,0.11984938963829808,0.09978594358780156,0.0,0.0,0.0
sm13906236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14243761275962116,0.0,0.0,0.1816331346078457,0.0,0.0,0.0,0.34780161648426805,0.29660387074147015,0.0,0.0,0.0,0.0,0.0,0.4993894454356686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18799182469333744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19534023188766522,0.1895203223174932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18648702566365868,0.0,0.40422888111314537,0.0,0.0,0.0,0.42520137360994475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13933448,0.0,0.0,0.033629212561225835,0.08214850643638144,0.0,0.0,0.10535174442337895,0.0,0.0,0.27522181532799234,0.0,0.0,0.0,0.029563682689584606,0.020362414936163944,0.0,0.9492522433686109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017847770167039364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508690234899429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm13975932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15233556157102873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6610742009273387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21031317883908304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32626841337519163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40872784042436855,0.0,0.0,0.0,0.0,0.0,0.27112238166979336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31321461684642554,0.0,0.0,0.0,0.22455038900619317,0.0,0.0,0.0
sm13984259,0.0,0.0,0.0,0.0,0.0,0.0,0.07958694341254469,0.0,0.0,0.0,0.0,0.0,0.0,0.16750195885415217,0.09229552149157992,0.2286437331048408,0.0,0.11769310474946239,0.0,0.0,0.15137214632652535,0.3380483316215406,0.0,0.0,0.0,0.0,0.06009827105697845,0.0,0.08089753893106198,0.0,0.0,0.0,0.0,0.09250071110143121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07151991372985109,0.0,0.0,0.3654400651639664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136169958160744,0.0,0.08336491491665964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057057712968689306,0.0898840864250693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654822042111478,0.0,0.0,0.0,0.0,0.2772181661511681,0.0,0.2965506377453828,0.0,0.18029481317093535,0.0,0.0
sm13988881,0.0,0.0,0.024521008882782344,0.0,0.05321706761125918,0.0,0.0,0.0,0.0,0.9588053255205953,0.0,0.0,0.0,0.07544808359153066,0.029694834906736543,0.0,0.08651935668009256,0.0,0.02308468251812047,0.0,0.0,0.0,0.21642184120501703,0.02650369252339666,0.02106801296481798,0.023386707728551705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020886806451476187,0.0296605402576618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019755226774921225,0.08351925911623995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022506405518233755,0.0,0.019755226774921225,0.0,0.014459494155297514,0.0,0.0,0.0,0.0,0.0,0.03836579851330322,0.0,0.0,0.05121204381694517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01588776058921604,0.0,0.0,0.0
sm13991340,0.0,0.0,0.01785603553841208,0.0,0.0193761572996278,0.011124538692989785,0.009323067402746377,0.0,0.0,0.9011595139213292,0.0,0.0,0.0,0.07848684648658905,0.03784126715132756,0.00892801776920604,0.36751644970975994,0.0,0.008405056117530913,0.0,0.0,0.0,0.005628462320847437,0.0,0.0,0.025545067476038467,0.0,0.008405056117530913,0.018953189451216164,0.012064359637972756,0.007561479782315621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006752455841681101,0.00845962896724308,0.0,0.0,0.0,0.0,0.0,0.0071928123563070444,0.10136361477147961,0.0,0.0,0.0,0.0,0.01594238105932128,0.0,0.0,0.0,0.0,0.024181967385035568,0.027718344471847192,0.014543217886618618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010136361477147962,0.009966970714898037,0.0,0.0,0.0,0.0,0.1638901477082683,0.0074136937739673345,0.0071928123563070444,0.013367843544291684,0.02632326862433301,0.0,0.0,0.011876344343677079,0.0,0.0,0.013968859621312762,0.0,0.0,0.03729226961098551,0.0,0.0,0.0,0.020905878019805903,0.0,0.0,0.0,0.0,0.011569361565136164,0.014080204813203467,0.0,0.008959367745502466
sm14011063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347830873431464,0.03713352195902542,0.1839817782451497,0.0,0.0,0.0,0.0,0.0,0.0,0.15464940943509833,0.0,0.0,0.11698072445460508,0.0,0.0,0.0,0.04143551974920682,0.0,0.0,0.0,0.11164822945034741,0.0,0.0,0.0,0.0,0.0,0.0,0.9276630530906129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06551526120352584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11257743727552676,0.0,0.09881599268775791,0.0,0.07232664474054133,0.0,0.0,0.0,0.0,0.0,0.047976600174533826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm14019085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06582962387077299,0.0,0.5715442048435267,0.2460370967561302,0.0,0.0,0.0,0.0,0.0,0.08070416161052862,0.12015379689252516,0.10246669237150999,0.0,0.0,0.0,0.06408286725925658,0.0,0.0,0.0,0.0,0.08098475022835348,0.0,0.0986336326594132,0.0,0.0,0.0,0.0,0.0,0.20707616381877259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868174296934267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295213322332852,0.0,0.0,0.0,0.0,0.0,0.0,0.08889212090009349,0.0,0.09072482535208115,0.0,0.0,0.0,0.0,0.07459089352763054,0.0,0.0,0.0,0.2875305667430722,0.2516484794267711,0.0,0.0,0.0,0.0,0.19072831441408075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06324246877674056,0.10531066433887848,0.0,0.0,0.0815530713620739
sm14023769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15801656231773809,0.0,0.14076099599213737,0.0,0.0763819603515801,0.0,0.0,0.6131318954571054,0.0,0.0,0.0,0.0,0.0,0.6573019634388653,0.0,0.0,0.0,0.0,0.0,0.0922244828275871,0.0,0.2943477409457614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15949488767403255,0.14429741778418567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
