動画ID,gumi,wktk,wr,www,yyy,いい,いいね,ええ,かっこいい,かわいい,きた,これ,さん,すごい,ない,ダイヤ,ハート,ミク,ミリオン,リン,レン,中毒,初見,可愛い,大好き,好き,最高,神曲,脚気,良い
sm10971662,0.0,0.9457365902773625,0.0,0.15317476557352888,0.0,0.1662362331047073,0.0,0.07300234923291234,0.0,0.0,0.08123423628834009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17356080679488017,0.0,0.0,0.11150609853741932,0.0,0.0,0.0,0.0
sm11049254,0.0,0.12371182623693452,0.0,0.0,0.0,0.2989987779777933,0.0,0.0,0.0,0.9434414933342965,0.0,0.07220293257244761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm11080597,0.0,0.0,0.0,0.0,0.0,0.7262070958716246,0.1667285542083276,0.0,0.0,0.0,0.23658251360538995,0.4384155207211768,0.3720888262782588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623723831210527,0.0,0.0,0.0,0.17841105101056487
sm11139657,0.0,0.6397069270923792,0.0,0.08140718459221631,0.0,0.4638317821730918,0.06085159286790891,0.0,0.22287949743462374,0.0,0.0,0.10667352052391608,0.0,0.15246719236669212,0.038004592243876194,0.0,0.0,0.08185304408554032,0.0,0.0,0.0,0.0,0.5073292014583373,0.040483034187470894,0.03761886452812818,0.08889255530575084,0.0,0.05883188193091038,0.0,0.03255770042144457
sm11146117,0.0,0.20894378004936703,0.0,0.026589558673667364,0.0,0.10099913128947051,0.0,0.17741436308823344,0.5823827470640284,0.020693906243922283,0.1692171018388155,0.10452646828797935,0.022178235636085692,0.0,0.049652882133156113,0.0,0.0,0.0,0.0,0.2112177526323449,0.0,0.0,0.12051346025416194,0.0,0.1720212552325839,0.1354941564233332,0.13011108098975016,0.0,0.6386142117064832,0.0
sm11086161,0.0,0.5670991948261708,0.0,0.061606267892008626,0.0,0.13371907404801459,0.027630285095752695,0.07046699526647347,0.3823137718066736,0.028767856152296552,0.18296364536707746,0.12109049432121759,0.10277104202725287,0.009230570736217743,0.11504247948781926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3909105243671785,0.012254489142341072,0.0455499422076245,0.07175567910150468,0.012058354498544704,0.0,0.5208288267769782,0.019710873669526757
sm11151641,0.0,0.0,0.0,0.0,0.0,0.3514943441247064,0.0,0.3087162453569657,0.2955738483562696,0.0,0.0,0.0,0.5402885155996672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339325090102365,0.0,0.0,0.0
sm11165729,0.0,0.8109040160608414,0.0,0.07739490944167338,0.0,0.12599175352634415,0.019284143625179464,0.024590691931774603,0.11771919290502102,0.06023428291530736,0.0,0.01690265935398033,0.021518252831211806,0.01932701575854866,0.04817530524390197,0.0,0.0,0.025939598027123065,0.0,0.0,0.0,0.0,0.5261724230182827,0.0,0.02384317492399347,0.11268180324852782,0.025247843722286823,0.0,0.07435322968656387,0.04127072712101895
sm11183729,0.5284723231465759,0.0,0.0,0.0,0.0,0.3803742453633632,0.0,0.0,0.3198591425350864,0.40916195585988113,0.0,0.0,0.29234017536111717,0.13128536086038275,0.0,0.0,0.0,0.1762035862188305,0.0,0.2320121246234039,0.0,0.0,0.0,0.0,0.16196291569582574,0.0,0.0,0.25329268315044834,0.16835657597091422,0.0
sm11237572,0.3822565526080134,0.0,0.0,0.0965775140498217,0.0,0.30133691391444334,0.027071760901354852,0.09205674815055835,0.5839128526374601,0.14093168432765438,0.0,0.07909516431771654,0.1309016895053437,0.04521991052353317,0.011271698744331836,0.0,0.0,0.0,0.0,0.0,0.0,0.03260302714170142,0.013678877844181024,0.024013548820073744,0.0669437796375595,0.03515259761559405,0.07088762683058074,0.0,0.5798871444280357,0.0965621703303136
sm11240351,0.0,0.0,0.0,0.0,0.0,0.14864550033096618,0.03412724758632292,0.0,0.0,0.9593722664438856,0.0,0.11965089077378112,0.0,0.0,0.0,0.0,0.07633000096710288,0.04590543927527319,0.0,0.0,0.0,0.0,0.0,0.1816319955680227,0.0,0.03323559390450633,0.0,0.0,0.0,0.0
sm11244099,0.0,0.0,0.0,0.0,0.0,0.17581756525933534,0.0,0.0,0.0,0.0,0.3436652857965431,0.21228420890761177,0.8107573814895727,0.24273223313124945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994516673729121,0.0,0.0,0.0,0.0,0.0
sm11252628,0.0,0.0,0.0,0.0,0.0,0.7455623529592198,0.0,0.0,0.5015585315376284,0.0,0.0,0.09002008078987539,0.11460178056931014,0.0,0.0,0.0,0.0,0.13814895402886007,0.0,0.0,0.0,0.0,0.0,0.0,0.12698383656649778,0.10002001085106016,0.0,0.0,0.13199666007578997,0.32969908272003534
sm11270299,0.0,0.0,0.0,0.0,0.0,0.9040410669137989,0.35581222150391,0.0,0.0,0.0,0.0,0.15593569750773978,0.0,0.17830162816022582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm11294837,0.0,0.7006056367905562,0.0,0.0,0.0,0.0,0.23325586308172877,0.0,0.0,0.0,0.0,0.0,0.0,0.23377443298379744,0.0,0.0,0.0,0.0,0.0,0.0,0.44307911198905525,0.0,0.0,0.0,0.0,0.22716151138823087,0.0,0.0,0.299785618356561,0.24959985939054632
sm11325190,0.0,0.0,0.0,0.038392943722842576,0.0,0.1822921363251516,0.021523945878908976,0.009148945243167615,0.0,0.5751928702881633,0.0,0.1194837705717255,0.016011693971653616,0.05033419415995555,0.10754147893980083,0.0,0.12837623314311636,0.0,0.03676813554292705,0.7243264000846625,0.0,0.02592168992049061,0.0,0.23865566366701432,0.0266124965992945,0.04192316550841239,0.03757375194876605,0.0,0.01844203568142397,0.030709475245633437
sm11398259,0.0,0.0,0.0,0.0,0.0,0.3976174942593647,0.09128827069120383,0.0,0.0,0.19009343049016555,0.0,0.24004403397400106,0.0,0.18298244200129815,0.3420821057353876,0.0,0.0,0.7367652177914094,0.0,0.0,0.0,0.0,0.0,0.12146358079168873,0.0,0.08890315239349784,0.1195195408667198,0.0,0.0,0.09768474510133515
sm11407152,0.0,0.46792685631072506,0.0,0.0,0.0,0.3392793457400118,0.0,0.0,0.0,0.0,0.11052984869725573,0.34137491421327276,0.17383753787937792,0.23420308751662003,0.0,0.0,0.17422116869189996,0.0,0.0,0.13796398819585698,0.0,0.14071474140800724,0.35422841263724514,0.0,0.09630983650313701,0.22757804030585696,0.0,0.15061828688904794,0.0,0.4167625530221529
sm11409063,0.0,0.0,0.0,0.1497375223718464,0.0,0.5200188494302076,0.26862788961137113,0.0,0.05466089821681223,0.09322920435618717,0.0,0.1373480746467496,0.5994980081588711,0.20191882343659132,0.08388517809364592,0.0,0.0,0.0602230482793737,0.0,0.0,0.0,0.04043919791517511,0.0,0.029785229732198562,0.16606757048584067,0.3488124819897533,0.11723405349978731,0.0,0.08631163321149436,0.14372518355923267
sm11412217,0.0,0.0,0.0,0.0,0.0,0.0,0.0663402541847498,0.0,0.0,0.9670018373070843,0.0,0.058147602493333894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882690050200168,0.08202398383736675,0.19382088245139106,0.0,0.0,0.0,0.07098864696337702
sm11398357,0.7279639146245074,0.0,0.0,0.23603174111214292,0.0,0.13681195873264795,0.02004919563248941,0.061359044345803325,0.4014372933085309,0.016699715516532796,0.10241701450410043,0.13004191459378459,0.058167038141608486,0.03215002978338307,0.04507789012761024,0.0,0.008968523571358083,0.0053937378354190395,0.02054934202183744,0.0,0.0,0.014487372397174653,0.19450561710634612,0.01600587068903629,0.2131862215633501,0.24601958370935023,0.13124745592168793,0.13180948290344968,0.12368482432971635,0.03861723954272953
sm11477181,0.0,0.7758658007062247,0.0,0.08639256010712004,0.0,0.14063909652519385,0.0,0.0,0.15768575771469442,0.0,0.09163433173889897,0.0,0.43235795947781386,0.0,0.08066398650739222,0.0,0.0,0.0,0.0,0.0,0.0,0.11665899706469846,0.0,0.0,0.23953586144916245,0.06289088991998588,0.08454919860058732,0.0,0.24899179718128314,0.0
sm11589161,0.0,0.5687862845181625,0.0,0.0,0.0,0.41240940945066945,0.5681059160989701,0.0,0.0,0.19716516637410167,0.0,0.0,0.0,0.0,0.23653868562424302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341379355699761,0.18442094277164364,0.0,0.0,0.0,0.0
sm11641089,0.10695883692449522,0.0,0.0,0.24827621009479708,0.0,0.3656782563935054,0.07069928395213483,0.04507704218698029,0.49631771203894354,0.05520754193515435,0.025080008620775647,0.24012722595859123,0.059167460193096134,0.21256938367906916,0.13246477200855084,0.0,0.0,0.0,0.022644670409450604,0.516532664185315,0.0,0.1277167016576459,0.0,0.03527584153150459,0.06556016021645404,0.1807367645948059,0.09256332597369717,0.0683527206116147,0.26123483584162027,0.0945663867797512
sm11760748,0.0,0.0,0.0,0.0,0.0,0.07230975939955014,0.0,0.381056443114339,0.7296688854324702,0.10370979964890147,0.0,0.26192297762384464,0.0,0.0,0.24884090984671026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13041321423317123,0.0,0.3840582894404801,0.10658827416697701
sm11714132,0.0,0.5425848324465533,0.0,0.016004437985931787,0.0,0.09379348065850371,0.01674856794261166,0.003051054961307262,0.005842336255530187,0.18683706444639206,0.1935205780199322,0.06501237246817586,0.28300372586494604,0.031173634204877988,0.014943205388923311,0.0,0.03746033734550232,0.009655255672497682,0.01839254679932238,0.0,0.0,0.012966822710483081,0.7181250063348079,0.05093669023980931,0.09466585141662404,0.08621514124639619,0.025060721045155082,0.009252954374240266,0.0,0.030723638949737196
sm11774439,0.0,0.0,0.0,0.2535851707760367,0.0,0.13760440044801786,0.1421655377842225,0.0,0.0,0.1973582116684504,0.13448558321540938,0.5399718398826403,0.05287857294203328,0.09498773163013242,0.11838514085350715,0.0,0.6359432069117305,0.2549740329056269,0.0,0.1678656727927318,0.09001643003332781,0.0,0.0,0.06305277101392047,0.0,0.04615037753494637,0.0,0.0,0.0,0.10141795300750972
sm11788815,0.0,0.0,0.0,0.0,0.0,0.9480982827009985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3179774305503736,0.0,0.0,0.0,0.0
sm11849610,0.0,0.12431179236933675,0.0,0.0,0.0,0.3004488344992511,0.08277539573668805,0.052776630781619205,0.3031792223055262,0.08618335530198745,0.4110947850755695,0.14510619130644786,0.6927382652890903,0.041479710193980245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12547479245015405,0.0,0.1535169213354894,0.04030634804390019,0.0,0.0,0.2659619448337014,0.044287690915694164
sm11879325,0.0,0.9736832573398148,0.0,0.019418419562223916,0.0,0.0386361443594901,0.0,0.01233963258569243,0.011814320579204474,0.0,0.07552090471617795,0.016963541060813322,0.010797879724567297,0.00484915743932805,0.012087206981866171,0.0,0.0,0.0,0.0,0.0,0.0,0.08740464641483503,0.18335682084457663,0.0,0.017946791760969503,0.02827191798908796,0.006334695989408815,0.009355621150575692,0.031092101110090843,0.005177422524655596
sm11964950,0.0,0.0,0.0,0.0,0.0,0.5020483671962113,0.17783644597018608,0.1259849468412341,0.7237297576568897,0.10286565545693743,0.02803825095497271,0.06927761597257423,0.04409759508317854,0.0792141371115857,0.09872618935737637,0.0,0.0,0.0,0.0,0.0,0.07506836628882607,0.0,0.029952527894700418,0.026291136563880643,0.024431041905283928,0.17319005538713647,0.025870343608330862,0.0,0.30474580269721807,0.1057207006794751
sm11970630,0.5624893902298158,0.0,0.0,0.026646286350666373,0.0,0.3422017718704944,0.09295070483048026,0.08466327094405343,0.3890834903633106,0.07603953793574769,0.06594704636708629,0.1862212817801331,0.04445110389116387,0.09315735103119878,0.09951762883272257,0.0,0.044549200155706584,0.02679222555481385,0.03402480328432635,0.0352780627667924,0.012611692098516251,0.39579588115510017,0.11070635631511011,0.01766793314712433,0.09850757437930345,0.21983951097047597,0.09561835607220802,0.08986559980199961,0.24745764480253712,0.14919549641380936
sm12041264,0.0,0.0,0.0,0.09243423320128344,0.0,0.3009487629330294,0.41456564459247913,0.08810741309732685,0.421782908246051,0.28775586373166107,0.19608515313575223,0.12112303259106125,0.1541979865058219,0.13849576629250263,0.1726100888901654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33644512779180397,0.2713858808236969,0.26720392905429635,0.2664044891981918,0.07393563819528227
sm12090023,0.0,0.0,0.0,0.0,0.0,0.5607375228063627,0.5793241438937398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24120954854330806,0.0,0.0,0.0,0.0,0.34202605883079423,0.0,0.0,0.0,0.0,0.0,0.18806265127618604,0.0,0.37339728813416506,0.0,0.0
sm12183265,0.13002965920590118,0.0,0.0,0.0,0.0,0.04679519752407341,0.1933852231489344,0.08220011457848142,0.1574015269147536,0.0,0.0,0.11300215052370487,0.14385954272143134,0.12921010227939264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12555505640965042,0.0,0.12464441306329743,0.9113242818488535,0.0
sm12177762,0.0,0.8075965194570188,0.0,0.0,0.0,0.20603154998167136,0.059750406814910145,0.019048082654616553,0.01823718440059179,0.07776300092162101,0.12717588928006807,0.23567204047420987,0.050004464247982605,0.04491243206868287,0.03731685138194501,0.0,0.0,0.020092952594380764,0.0,0.07937083554457337,0.0,0.026984448973589724,0.36228977595042505,0.019875221401796175,0.1477524155760291,0.11637857705965488,0.17601404379613547,0.08665086762862219,0.01919813763458086,0.06393705582570508
sm12253877,0.0,0.2931684590843762,0.0,0.0,0.0,0.28342322209351045,0.1952118520351261,0.0,0.0,0.0,0.0,0.0,0.0,0.39129168646224916,0.24383739153291298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918223984294702,0.0,0.2413625632425213,0.0,0.0,0.0,0.0,0.4177802879258239
sm12264707,0.029135583333142624,0.08359255842037729,0.0,0.0009425844000624307,0.0,0.01662310231892834,0.013034704555940635,0.001347693439527177,0.00817203057717717,0.00036679347410893573,0.006998422555147705,0.010807424092000492,0.010220672311436928,0.002471507605532201,0.007480704698329789,0.9947321823680111,0.003939702942974801,0.0014216202692513276,0.0,0.0,0.0,0.008273237638223815,0.03524508997967349,0.00046873843731911393,0.01219610702466974,0.013723397401609518,0.0023061810976511927,0.004087158725277409,0.009960941151380779,0.006031581742645142
sm12339479,0.0,0.22973671466277815,0.0,0.0,0.0,0.5552500438336893,0.15297460610139788,0.0,0.46691332307095057,0.0,0.0,0.13408309474345073,0.1706970407826073,0.30662939254601995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448889444171668,0.0,0.0,0.09830318148721197,0.49108013409105156
sm12347529,0.0,0.9575454949442299,0.0,0.0125438319286011,0.0,0.0952942576729947,0.03750588635861972,0.0,0.0,0.18548772531580943,0.0133049148537467,0.016437059202906328,0.03138826751955259,0.0,0.0,0.0,0.0,0.08828773321391786,0.0,0.0,0.0,0.050815169164716456,0.156346206233332,0.024951722841229488,0.0,0.02739446841319289,0.0,0.018130518643564658,0.0,0.01003347122527548
sm12355109,0.0,0.0,0.0,0.0881852468862143,0.0,0.23926237462945243,0.19775451395437518,0.16811464124063416,0.0804789061538881,0.06863209929722236,0.0,0.7511093786112477,0.14710986436986248,0.39638831589388474,0.24701340796570725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09992182811358645,0.0,0.08150211489586945,0.0,0.08630363475025522,0.1274605935298246,0.08471949853030626,0.07053698918822485
sm12365006,0.0,0.0,0.0,0.05612491360004898,0.0,0.7309293422006067,0.12585954455658555,0.0,0.0,0.48048487215083446,0.0595302297474117,0.18386098698806644,0.28088128294725573,0.21023225508380583,0.10480669325574926,0.0,0.0,0.1128646089461053,0.0,0.0743059726487482,0.0,0.0,0.0,0.055820792904730396,0.0,0.1225711713582555,0.0,0.0,0.0,0.08978559483775934
sm12377743,0.22803990094709753,0.0,0.0,0.0,0.0,0.0,0.11304996978082768,0.1441586950299895,0.5520867904410125,0.0,0.0,0.19817785703359886,0.2522941002294123,0.1133013002768057,0.0,0.0,0.0,0.0,0.0,0.20023005784911174,0.0,0.0,0.0,0.6016744115756216,0.0,0.11009627650306313,0.0,0.0,0.14529433321923071,0.2419425277341326
sm12396792,0.2581798992319031,0.0,0.0,0.03113222271689007,0.0,0.24495516442344473,0.046542460627545044,0.10386226286463376,0.4829978303702592,0.06057333500482774,0.04953170308886956,0.17337758597374514,0.23370526821743254,0.10495334907355008,0.08720366163706447,0.0,0.0,0.0,0.0,0.020608584862872308,0.0,0.084077931572904,0.0,0.015481764206599573,0.04315929391414606,0.10198446894514178,0.04570192985549323,0.0,0.7028545041397919,0.024901821276524332
sm12412526,0.0,0.3538081059956802,0.0,0.022512279119695573,0.0,0.08551178537186815,0.0,0.0,0.0,0.08760337077376072,0.0,0.014749705942690147,0.0,0.03373052644774527,0.021019520395160873,0.0,0.8656663202940302,0.0,0.0,0.26824399723884157,0.0,0.0,0.17855908044143237,0.0,0.0,0.03277637023857768,0.04406386744143094,0.0,0.0,0.036013923982482036
sm12468990,0.0,0.0,0.0,0.0,0.0,0.6265560744775194,0.3236621830045225,0.0,0.0,0.6739754649903106,0.0,0.0,0.12038637928243227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14354953970507633,0.0,0.0,0.0,0.0,0.0,0.11544695211606902
sm12476122,0.0,0.0,0.0,0.0,0.0,0.7130967813604531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32816511426302347,0.0,0.0,0.0,0.44044415634847983,0.0,0.0,0.0,0.0,0.0,0.4356714167036609,0.0,0.0,0.0,0.0,0.0,0.0
sm12507705,0.0,0.0,0.0,0.0,0.0,0.18852175965806847,0.06492354716020836,0.0,0.0,0.8787548289378541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619910038885794,0.0,0.0,0.0,0.0,0.0,0.3455360236783116,0.0,0.0,0.0,0.0,0.0,0.0
sm12527072,0.2777278892011142,0.0,0.0,0.0,0.0,0.299846931365032,0.0,0.0,0.0,0.8601070017499972,0.0,0.06033978888316357,0.07681671894216463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747903386960097,0.0,0.0,0.09013076155966801,0.0,0.0,0.0
sm12549171,0.44751722670350286,0.007088960708529607,0.0,0.012629678246958573,0.0,0.26727932319749464,0.16049090413785858,0.09028864956622351,0.5590107441390996,0.03931729454273304,0.020093954701696205,0.09929729778294347,0.07374051917321714,0.01892325934084767,0.03537666418643647,0.0,0.0,0.012698849806842893,0.0,0.05852324095748117,0.0,0.05116293332596583,0.035776407717915494,0.006280621284343836,0.05252641295083538,0.10113380986816427,0.04326069404169266,0.0,0.5823994622930321,0.035357480791212606
sm12556756,0.0,0.5677532994003901,0.0,0.0,0.0,0.3136460371581936,0.05400706348695737,0.0,0.0,0.44984477813862744,0.22990291422233308,0.1420124763492578,0.4821111766731476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437181637794349,0.2003251822138555,0.05259600339837446,0.07070896822391992,0.0,0.0,0.0
sm12581573,0.0,0.8921342595606209,0.0,0.11353032970769104,0.0,0.12321125012384904,0.0,0.0,0.0,0.26507239488023865,0.0,0.07438336073667812,0.0,0.0,0.21200457475426152,0.0,0.0,0.0,0.0,0.0,0.16120177610573022,0.0,0.12864008993894527,0.11291514973509469,0.0,0.0,0.0,0.0,0.0,0.0
sm12588223,0.0,0.0,0.0,0.0,0.0,0.7924925535072048,0.3638938215235492,0.0,0.0,0.0,0.0,0.15947748123488237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22496161118136507,0.35438624946016906,0.0,0.0,0.0,0.19469574201773
sm12595936,0.0,0.7757698146226031,0.0,0.019019861739893847,0.0,0.0653654373176285,0.03791275143744011,0.01208636495616432,0.12729018320565558,0.0,0.32278192809943806,0.14123063613778508,0.1903726108177437,0.014248889373636714,0.059195601598754664,0.0,0.0,0.0063746772445817945,0.0,0.0,0.0,0.3510038274804238,0.1795934715673088,0.0,0.14648698918506503,0.16153459291820482,0.018614034190074485,0.009163599550652473,0.08527104354610013,0.030426943945385764
sm12616812,0.544684232461818,0.0,0.0,0.0,0.0,0.718745426803789,0.36003369447868006,0.0,0.0,0.09371417537720851,0.0,0.0788928849008135,0.0,0.09020852859797641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11128762732271581,0.08765674430208129,0.11784389586642431,0.0,0.0,0.0
sm12647084,0.0,0.0,0.0,0.05571280071699845,0.0,0.6650987648946242,0.16658051417667555,0.0,0.40675332156263516,0.08671941409585467,0.0,0.07300437449715985,0.0,0.0834754263693622,0.15605568117507215,0.0,0.0,0.0,0.0,0.0,0.0,0.1504620177305014,0.12625524321893514,0.0,0.0,0.44612758019332055,0.0,0.0,0.2676162229580859,0.0891263189837478
sm12645546,0.0,0.0,0.0,0.0,0.0,0.7674108419939285,0.39642400496750024,0.0,0.05377672491509445,0.09172116522545115,0.0,0.23164523302821047,0.14745019073795057,0.08829007269152253,0.0,0.0,0.0,0.0,0.0,0.0,0.167338602884432,0.0,0.13353731854165082,0.05860687102096242,0.0,0.3002739492945569,0.0,0.0,0.0,0.14140034122708683
sm12648576,0.0,0.0,0.0,0.0,0.0,0.3988184147198298,0.0,0.0,0.44715861712325455,0.38133513585943757,0.0,0.48153807352358136,0.20434374254240287,0.3670702043754564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783433315338096,0.0,0.0,0.2353601435247461,0.0
sm12671927,0.0,0.25669862605285604,0.0,0.0,0.0,0.8065384788419533,0.2563915693548128,0.0,0.0,0.17796500615899968,0.12127049309422289,0.1498190929041577,0.0,0.0,0.0,0.0,0.0,0.11495963343208775,0.0,0.0,0.0,0.0,0.0,0.34114172459219244,0.0,0.08323091451643755,0.11189390275939609,0.0,0.0,0.0
sm12718205,0.0,0.0,0.0,0.0,0.0,0.5453670503994084,0.31302455023803344,0.0,0.0,0.7170066991633214,0.0,0.05487355254083411,0.06985782252319934,0.06274409206705728,0.15639847482635671,0.0,0.0,0.08421147616006737,0.0,0.0,0.0,0.0,0.0,0.1665978880298056,0.0,0.12193842245890846,0.0,0.0,0.0,0.06699157113819382
sm12835874,0.0,0.8192375050148388,0.0,0.0,0.0,0.19800129084173382,0.27275251763109165,0.0,0.0,0.28398205683350447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3668864330069763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm12757490,0.0,0.0,0.0,0.004877119540468736,0.0,0.01654062391113338,0.0018228151122739048,0.0069732344478056,0.0,0.061680532419882105,0.0025865166476571775,0.00998567252547833,0.005084980335767774,0.001826867559409735,0.0039845088081609656,0.0,0.009173163689637108,0.0,0.0,0.9976079976908382,0.0,0.009878626240215474,0.003453884844826532,0.016371086127776248,0.0011268765785195983,0.0004437974574516524,0.0029831601537404257,0.0,0.0,0.000975268937954015
sm12864126,0.0,0.043596638671475625,0.0,0.03883584221359414,0.0,0.21073719600170088,0.05805931923335274,0.12956281628967756,0.49618872722860147,0.24179875643224605,0.0823843267139558,0.35622521802357665,0.2915352688921198,0.21820648343863902,0.1813034506927636,0.0,0.0,0.039048542468723954,0.0,0.0,0.0,0.0,0.08800901482580642,0.13518891669516556,0.05383899324318291,0.02827119227137937,0.05701080044508886,0.02806614299760581,0.5409886722090236,0.015531868872978857
sm12875825,0.0,0.0,0.0,0.0,0.0,0.11613667491831683,0.0,0.20400486567320072,0.0,0.0,0.0,0.1402247956501395,0.5355475507398471,0.48101191271383864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1558017440047896,0.0,0.6186868929389442,0.0,0.0
sm12888483,0.0,0.0,0.0,0.0,0.0,0.25527763077838983,0.0,0.14947296310703637,0.42932919399505054,0.0,0.0,0.0,0.0,0.11747804093767027,0.14641527052940306,0.0,0.0,0.0,0.0,0.0,0.22265936181517537,0.0,0.0,0.0,0.0,0.11415486712432424,0.0,0.0,0.753252327388979,0.2508615003382482
sm12894209,0.23232842229001383,0.027898530172995904,0.0,0.07455594849553514,0.0,0.02697115282455333,0.02972283586651967,0.03553300290085561,0.08391679696240215,0.025144079738683583,0.018451894300288468,0.03419355354997286,0.029020503621229644,0.0018618071936018984,0.01856326521954455,0.2120036272252992,0.3365497592146204,0.0024988094804381717,0.7996878875339974,0.0,0.0,0.03020267775111214,0.33791442144642275,0.014830391331885741,0.03215600028733362,0.05970165646542801,0.051075601670695844,0.02155223414792187,0.07401337016966693,0.01590274206820725
sm12929188,0.0,0.6224274362473894,0.0,0.0,0.0,0.3008686371849194,0.20722763452591955,0.0,0.5060047333842836,0.0,0.0,0.0,0.2312353983674085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141252808357338,0.0,0.0,0.0,0.0,0.0,0.266333560649462,0.0
sm12957824,0.0,0.0,0.0,0.24772244422153286,0.0,0.14857287230089225,0.029237634043032826,0.03728315166805832,0.0,0.9335357002544172,0.027658181633892106,0.042711581956591686,0.07612471151204665,0.0,0.012173489716126798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18154325037219013,0.024099869696106373,0.0,0.01275983055432908,0.0,0.012525618984908891,0.020857523149721797
sm12967128,0.0,0.0,0.0,0.0,0.0,0.30306747627370084,0.20874211681737637,0.0,0.7645541537538246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164210034897754,0.0,0.25809156486382817,0.20328824373430374,0.0,0.0,0.2682800069433987,0.0
sm12981881,0.0,0.0,0.0,0.0,0.0,0.48914051552587196,0.539044191147995,0.17184415730062796,0.16452855868389982,0.1403093172666929,0.0,0.23623761876103605,0.0,0.40518193778910144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20427706024176012,0.17930627112893655,0.0,0.2624802042453282,0.17643645165218516,0.0,0.0,0.0
sm12990765,0.0,0.0,0.0,0.0,0.0,0.5559996994959437,0.2872146385920522,0.0,0.23377185666270614,0.04983993336307215,0.0,0.2517452313132133,0.6409781352156246,0.047975528099213974,0.11958575184556007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18647365896374687,0.0,0.0,0.12304487854924877,0.10244649010510878
sm13087456,0.0,0.0,0.0,0.0,0.0,0.20674363734022044,0.14239767667431008,0.4085599703392632,0.2607780759488186,0.037065088767555765,0.0,0.12481235715758653,0.119171063626624,0.14271425242195562,0.08893383695361669,0.0,0.0,0.14365708550721815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400790474506205,0.0,0.0688356944042872,0.7778037975508474,0.038093833533130554
sm13101737,0.0,0.4085203148947413,0.0,0.0,0.0,0.19747032866315178,0.0,0.0,0.4981621976691363,0.0,0.0,0.23842801167875607,0.0,0.27262585386657523,0.0,0.0,0.0,0.0,0.0,0.0,0.2583576392308739,0.0,0.2061711151698147,0.0,0.3363305542744569,0.2649139181620022,0.0,0.0,0.34960756460070724,0.0
