動画ID,あおい,あぶない,あらい,あわい,いい,うい,うまい,うるさい,うれしい,ええ,おいしい,おおい,おかしい,おもい,おもしろい,おもたい,おもろい,かっこいい,かっこいー,かっこよい,からい,かるい,かわいい,かわゆい,くい,くさい,こい,こわい,すい,すごい,すっごい,すばらしい,せつない,っぽい,つらい,でかい,とおい,ない,なつかしい,なるい,はやい,ひどい,ほしい,ぽい,まるい,やすい,やばい,ゆるい,よい,わるい,わろい,イイ,カッコイイ,上手い,丸い,低い,優しい,凄い,切ない,危ない,可愛い,多い,大きい,大人っぽい,嬉しい,弱い,強い,怖い,恋しい,悪い,悲しい,憎い,懐かしい,新しい,早い,明るい,格好いい,楽しい,欲しい,汚い,深い,激しい,無い,熱い,珍しい,痛い,眩しい,短い,素晴らしい,美しい,美味しい,良い,赤い,軽い,近い,酷い,重い,長い,面白い,高い
sm16719809,0.0,0.0,0.0,0.0,0.06467480173636936,0.06474422952800069,0.0,0.0,0.013120930936230752,0.04030238429926174,0.0,0.2002295610647227,0.01246607944363281,0.0,0.012129178206690008,0.0,0.014803168477002769,0.0,0.0,0.0,0.0,0.0,0.7729902909900025,0.14353720941752912,0.02989953096496729,0.0,0.008216028635624133,0.0,0.019615837859721146,0.021044448196909784,0.0,0.0,0.0,0.007296135206381275,0.0,0.0,0.043036765816103426,0.0327260556115743,0.0,0.017275523781180493,0.0,0.0,0.008184832248757556,0.01790630415104014,0.0,0.01358971083434514,0.038721497721258144,0.0,0.02827703852400134,0.0,0.0,0.008184832248757556,0.0,0.0,0.0,0.0,0.01376259641306775,0.0,0.0,0.0,0.566330004577378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01376259641306775,0.0,0.0,0.0,0.0,0.03271126070387526,0.0,0.0,0.009285670029678136,0.0,0.0,0.0,0.012237581953791155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006127539466559875,0.0,0.0,0.01597900681174555,0.0,0.0,0.0,0.0,0.01971982728233992
sm16729081,0.0,0.0,0.08276656629012631,0.0,0.13747841740665293,0.051609749698219326,0.0,0.0,0.0,0.12850541159204204,0.0,0.0,0.0,0.0,0.07734852737992862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222762213606158,0.10768773578087755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08347844067828909,0.07667989953191881,0.0,0.0,0.0,0.0,0.1712844308119896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05219518672286967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312006236305546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16379743894417637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16734827,0.0,0.0,0.0,0.0,0.09936697582243896,0.22381570200779374,0.0,0.0,0.0,0.0,0.0,0.0,0.34475403813461836,0.0,0.0,0.0,0.0,0.16168970913042724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14549799977219563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430307038547373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32436861674717465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6113647143928872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16735237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37692246112916483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262448155300699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16765671,0.0,0.0,0.0,0.0,0.17836704241703874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029640091506382,0.0,0.224846490350898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540986425877685,0.02901930801026758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036102157827749545,0.0,0.0,0.0,0.0,0.09029200131707678,0.049383908822172896,0.0,0.0,0.2491772781541964,0.0,0.07798542236585637,0.0,0.0,0.09029200131707678,0.05754337843445126,0.0,0.0,0.0,0.0,0.049167496463326216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06759671851173851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16768902,0.0,0.0,0.0,0.0,0.16753888908828327,0.0,0.0,0.0,0.0,0.3132077646235903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581346925553305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20782205228564654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153994283784464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3813206471980842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571901722437815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16769854,0.0,0.0,0.0,0.0,0.4744993540209248,0.0,0.0,0.0,0.0,0.3548236061417812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176833854443923,0.0,0.0,0.0,0.0,0.1317180707778181,0.0,0.0,0.0,0.21700261356817754,0.0,0.0,0.27791409100186476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35460087487480735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16770185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537085428950503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7567464178613797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16772333,0.0,0.0,0.5038985722014192,0.0,0.2789982370292249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808613207871932,0.3278116921836185,0.0,0.0,0.0,0.0,0.0,0.20426145151211453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42621953565643805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16772487,0.0,0.0,0.0940670729165813,0.0,0.41666397095064944,0.05865627034775346,0.0,0.0,0.0,0.14605085681615346,0.0,0.5374867914491133,0.0,0.0,0.0,0.0,0.0,0.21187332269640544,0.0,0.0,0.0,0.0,0.6144614299589559,0.06119542315197991,0.0,0.0,0.11909548705096716,0.0,0.0,0.11439371679201613,0.0,0.0,0.0,0.0,0.10397327819557296,0.0,0.0,0.04743807142319437,0.0,0.0,0.0,0.0,0.059321639829106716,0.0,0.0,0.0,0.04677397311783098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06460586705247136,0.0,0.0,0.13993022065458335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882178112546649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16799739,0.0,0.0,0.0,0.0,0.8913368759543021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30166220166728375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384058061695634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16800139,0.0,0.0,0.0,0.0,0.907572985004963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41989436396453494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16825773,0.0,0.0,0.0,0.0,0.12476187341540494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23894044340456122,0.0,0.9135550201928235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09134122720113055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15544088212613505,0.0,0.0,0.0,0.0,0.2454670586967636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16827089,0.0,0.0,0.0,0.0,0.07385570589987912,0.0,0.0,0.0,0.0,0.1380705141085729,0.0,0.9146125030108644,0.0,0.0,0.0,0.0,0.0,0.12017783077058453,0.0,0.0,0.0,0.0,0.0,0.0,0.20486349300251452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1499734305748022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24507559144830565,0.0
sm16833058,0.0,0.0,0.0,0.0,0.14395250384238426,0.0,0.0,0.0,0.0,0.0733946969009528,0.0,0.02701023534311112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9626804395767363,0.12300974145242691,0.036300036185776825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023505247792951173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16407744191025492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04457173608537718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022317731802533887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16844849,0.0,0.0,0.0,0.0,0.5492891091694102,0.26046888909348576,0.0,0.0,0.0,0.10809217895068642,0.0,0.05966906293272982,0.0,0.0,0.0,0.33220519186533093,0.0,0.0,0.0,0.0,0.0,0.0,0.48151339531336473,0.0,0.0,0.0,0.06610689067064321,0.0,0.07891538030813729,0.04233137133143183,0.0,0.0,0.11220564740113721,0.0,0.0,0.0,0.11542587052692685,0.0,0.0,0.0,0.0,0.0,0.19756764537556934,0.2161135525432914,0.0,0.0,0.20770438939025757,0.0,0.0,0.0,0.19873499977201003,0.0,0.0,0.0,0.0,0.0,0.0,0.07172216337789689,0.0,0.0,0.05178114932473087,0.0,0.12585776035499321,0.0,0.0959319767088154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07471331961940876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668814632175185,0.0,0.0,0.0
sm16846374,0.0,0.0,0.0,0.0,0.11468793225150904,0.13909800127151942,0.0,0.0,0.0,0.049478043004187636,0.0,0.09104292559877931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122434037237625,0.14511937081814963,0.0,0.0,0.0,0.0,0.0240817829034555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07044661622660123,0.04821217052222602,0.0,0.0,0.0,0.0,0.040193104108086866,0.0,0.0,0.03336737062916252,0.031691490263750295,0.08031729099745502,0.15621697043523472,0.0,0.0,0.1205793123242606,0.0,0.028349820889619213,0.0,0.0,0.0,0.0,0.0,0.0,0.6952665656943423,0.05354862700835053,0.0,0.0,0.02927456001074136,0.0,0.0,0.027139551826766143,0.0,0.02879858349014593,0.033791863633612286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030047433505716474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09027118365556158,0.0,0.036346822613013224,0.0,0.037658398992161404,0.0,0.0,0.02927456001074136,0.02420944763629382
sm16859428,0.0,0.0,0.03415319604940451,0.0,0.538932708589464,0.0638894898693262,0.025031901293096043,0.29357360250291,0.03452722979793995,0.05302709429950104,0.0,0.05854405115360353,0.0,0.06274883807084283,0.0,0.0,0.03895397378639983,0.04615526498271783,0.0,0.0,0.0,0.042048147560059965,0.6824058956573943,0.044436787909607166,0.0,0.0,0.021620166290589535,0.0,0.0,0.09691091121465721,0.0,0.0,0.0,0.09599750891606094,0.0,0.0,0.0,0.1722347366924844,0.0,0.0,0.0,0.0,0.04307614837451832,0.023559878535279258,0.0,0.0,0.050947072903592024,0.0,0.037204974702955966,0.0,0.032498002093594186,0.04307614837451832,0.0,0.030383348540292267,0.0,0.0,0.0,0.0,0.0,0.0,0.254024288790749,0.0,0.0,0.0,0.0,0.0,0.0,0.02908626709108768,0.0,0.061728601605959776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644975464884616,0.0,0.0,0.0,0.0,0.02728917476663213,0.0,0.0,0.0
sm16913043,0.0,0.0,0.0,0.0,0.3791174597096522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9253485568926447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm16969007,0.0,0.0,0.0,0.0,0.30578229718960287,0.0,0.08995058258060656,0.0,0.0,0.127033046589831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382133983666808,0.0,0.0,0.0,0.0,0.18862947709465752,0.0,0.0,0.0,0.0,0.0,0.04637181561448288,0.049749048624605115,0.0,0.0,0.329668283411459,0.0,0.0,0.0,0.0,0.061891482890991216,0.0,0.0,0.0,0.0,0.03869786593762701,0.0,0.0,0.06425211806612594,0.12205009479160579,0.0,0.03342344145419185,0.0,0.0,0.0,0.0,0.10918067588827902,0.0,0.0,0.13013904128026751,0.04214497760316445,0.7959139763466799,0.0,0.09128205044757905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05417611299415394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11588396370149062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm17015301,0.0,0.0,0.0,0.0,0.17722124329497657,0.0,0.15639709257097487,0.0,0.0,0.22087237877841423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559402050420561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10761073137445364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10610425983797064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348484638718234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10074373327305751,0.0,0.0,0.0,0.0,0.17050033643827142,0.0,0.0,0.0
sm16980824,0.0,0.0,0.0,0.0,0.19612001880731547,0.04015852195984885,0.0,0.0,0.0,0.09999249024756439,0.0,0.07359716187057096,0.0,0.059162326936173355,0.0,0.0,0.0,0.8993551836307783,0.0,0.0,0.0,0.0,0.024746226349656772,0.0,0.0,0.0,0.0815377231402565,0.0,0.04866800091333308,0.052212463795434115,0.0,0.0,0.0,0.03620424653051383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06404681427801476,0.0,0.035078464314244065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05820040373339672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05447423365893552,0.0,0.0,0.060811085101263145,0.0,0.07345499306336903,0.0,0.0,0.30875301516291676,0.0,0.0,0.048926004540360384
sm16973327,0.0,0.0,0.0,0.0,0.37126598730377963,0.06968710084701299,0.0,0.0,0.0,0.20243651443625607,0.0,0.22349807797454388,0.0,0.05133220599686363,0.052220701121507354,0.0,0.0,0.57895134299199,0.0,0.2193804620010485,0.0,0.0,0.12882641245629395,0.03635188189842852,0.34327678123785055,0.0,0.07074622344158936,0.0,0.08445360342347441,0.18120862284828607,0.0,0.0,0.0,0.09423786742890625,0.0,0.0,0.0,0.25361649171445383,0.0,0.0,0.19119972273039196,0.0,0.03523879947252283,0.0,0.0,0.0,0.11114046502967276,0.0,0.030435837288398472,0.0,0.0,0.03523879947252283,0.0,0.0,0.0,0.0,0.0,0.11513335776129995,0.0,0.0,0.16624533644038975,0.046948086520058586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05049759311810781,0.059253184485848834,0.0,0.0,0.0,0.0,0.0,0.0,0.11058539048271247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07914412707292212,0.0,0.0,0.0,0.0,0.04464827026832492,0.0,0.0,0.042450658615553576
sm17020500,0.0,0.0,0.0,0.0,0.052564261661697545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17106488566025746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038483585054181736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9820813975249877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04482126288658673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm17067188,0.0,0.0,0.0,0.0,0.8582129454145763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488966114082053,0.0,0.29756756704747406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39083741181652293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm17092280,0.0,0.0,0.0,0.0,0.1715809924489169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525963361593138,0.0,0.0,0.0,0.0,0.0,0.0,0.2512373048854336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm17134469,0.0,0.0,0.0,0.0,0.674718231570737,0.0,0.0,0.0,0.0,0.2522721622556485,0.0,0.5570372869502611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423766267371406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347791748235461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sm17112691,0.0,0.0,0.0,0.0,0.40424826917089235,0.2483277295217854,0.04864740058530648,0.0,0.0,0.10305371006612779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6876914606449807,0.0,0.0,0.0,0.0,0.35705347479758215,0.0,0.050968987712113965,0.0,0.08403395954180534,0.0,0.0,0.18833822743807235,0.0,0.05367558405300874,0.0713169590825765,0.0,0.0,0.0,0.0,0.03347237643868064,0.0,0.0,0.0,0.0,0.08371488130728828,0.04578664782299229,0.0,0.0,0.23102651354352605,0.0,0.10845712159148385,0.0,0.0,0.08371488130728828,0.05335175901953768,0.0,0.0,0.0,0.0703822687004349,0.0,0.061492726542510256,0.0,0.0658233198270052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05614193493595066,0.05652672044938183,0.0,0.031336392949693745,0.0,0.0,0.0,0.0,0.053034222249867084,0.0,0.0,0.0
